id	amplitude	channel	depth	firing_rate	group	n_spikes
127	40.64219666	48	37.00000000	9.5 spk/s	good	23871
129	47.58493805	16	29.00000000	2.2 spk/s	good	5628
130	12.09549904	34	64.00000000	0.4 spk/s	noise	1013
131	12.05333900	34	64.00000000	0.4 spk/s	noise	1075
132	13.66858673	34	64.00000000	3.7 spk/s	noise	9147
135	11.35793591	60	53.00000000	0.2 spk/s	good	567
136	46.31680298	10	26.00000000	0.0 spk/s	mua	22
137	30.80590057	48	37.00000000	0.5 spk/s	mua	1300
138	42.89027023	19	19.00000000	0.3 spk/s	noise	641
140	44.69906235	14	28.00000000	4.1 spk/s	good	10287
142	27.33273506	48	37.00000000	4.9 spk/s	good	12313
143	13.69998169	34	64.00000000	1.1 spk/s	noise	2698
145	21.35137558	25	10.00000000	2.1 spk/s	good	5303
148	25.10366440	25	10.00000000	1.9 spk/s	mua	4815
154	32.05475235	29	16.00000000	4.0 spk/s	good	9994
156	28.34492493	22	17.00000000	10.7 spk/s	good	26766
160	21.44764709	20	18.00000000	0.3 spk/s	mua	841
161	24.37578583	29	16.00000000	0.2 spk/s	mua	407
164	31.63775635	24	6.00000000	1.3 spk/s	noise	3342
165	17.89743233	52	39.00000000	5.7 spk/s	mua	14288
167	15.10296631	33	50.00000000	0.9 spk/s	mua	2189
169	30.94257736	31	15.00000000	4.0 spk/s	mua	10040
170	13.66859531	34	64.00000000	1.0 spk/s	noise	2613
172	30.80589294	48	37.00000000	1.8 spk/s	mua	4625
174	13.92565060	33	50.00000000	3.3 spk/s	mua	8374
175	32.96720886	24	6.00000000	3.3 spk/s	noise	8152
176	40.24903488	15	21.00000000	14.0 spk/s	good	35007
179	44.63938522	18	30.00000000	5.1 spk/s	good	12758
180	24.86351967	7	8.00000000	2.9 spk/s	mua	7358
181	17.37800598	49	44.00000000	2.4 spk/s	mua	6071
184	21.29932404	24	6.00000000	1.6 spk/s	mua	3909
185	13.34776115	34	64.00000000	1.5 spk/s	noise	3675
186	13.52009869	36	57.00000000	0.1 spk/s	mua	184
187	11.76153183	34	64.00000000	0.5 spk/s	noise	1249
188	20.45387268	63	51.00000000	5.8 spk/s	noise	14566
189	16.84239960	42	47.00000000	1.1 spk/s	mua	2714
190	14.47428894	40	48.00000000	0.6 spk/s	mua	1395
191	15.67015648	34	64.00000000	1.2 spk/s	noise	3013
192	28.83438492	10	26.00000000	14.2 spk/s	good	35445
193	35.29600525	2	12.00000000	13.7 spk/s	good	34228
195	34.63125229	11	23.00000000	12.4 spk/s	good	31030
198	30.71473312	27	9.00000000	12.9 spk/s	good	32328
205	31.16412735	3	5.00000000	9.1 spk/s	good	22783
209	24.83498764	44	35.00000000	6.2 spk/s	good	15452
216	15.55741501	45	46.00000000	8.4 spk/s	good	21080
301	49.20082855	16	29.00000000	8.3 spk/s	good	20847
304	42.45501709	21	31.00000000	3.2 spk/s	good	8108
344	37.24814606	18	30.00000000	0.3 spk/s	noise	715
353	45.38346100	18	30.00000000	2.1 spk/s	mua	5191
371	42.20576859	16	29.00000000	6.7 spk/s	good	16852
478	43.15122986	10	26.00000000	4.6 spk/s	good	11402
505	34.18402481	11	23.00000000	2.7 spk/s	good	6665
759	37.68087006	16	29.00000000	8.1 spk/s	good	20224
763	24.70071411	9	11.00000000	3.0 spk/s	mua	7601
767	38.33737564	8	25.00000000	14.7 spk/s	mua	36846
768	31.44850159	46	36.00000000	2.8 spk/s	good	7114
771	26.87997437	48	37.00000000	1.9 spk/s	good	4760
774	29.78397942	44	35.00000000	2.7 spk/s	good	6816
780	50.93440247	10	26.00000000	2.8 spk/s	good	6950
783	52.77650452	17	20.00000000	4.9 spk/s	good	12239
784	28.63153076	26	7.00000000	0.3 spk/s	mua	859
899	35.01418304	41	33.00000000	1.9 spk/s	good	4800
986	45.47578049	6	24.00000000	3.4 spk/s	good	8547
987	19.17675591	51	43.00000000	1.0 spk/s	good	2390
988	34.34436798	43	34.00000000	1.4 spk/s	good	3439
990	11.87358189	58	52.00000000	1.0 spk/s	mua	2590
1112	42.35731125	10	26.00000000	4.9 spk/s	good	12232
1114	35.86509705	23	32.00000000	0.4 spk/s	good	1023
1270	34.75627518	23	32.00000000	4.5 spk/s	good	11209
