id	amplitude	channel	depth	firing_rate	group	n_spikes
0	21.05453110	6	24.00000000	1.3 spk/s	noise	3234
1	28.90103340	47	45.00000000	0.5 spk/s	mua	1217
2	17.18712425	6	24.00000000	3.2 spk/s	mua	7646
4	40.30666351	33	50.00000000	6.9 spk/s	good	16717
6	25.70932388	26	7.00000000	3.7 spk/s	mua	8869
7	30.21406364	42	47.00000000	3.8 spk/s	good	9238
8	29.56822586	51	43.00000000	2.3 spk/s	mua	5686
9	24.59943771	13	22.00000000	1.6 spk/s	mua	3797
11	18.52320862	6	24.00000000	4.6 spk/s	noise	11234
12	22.10440445	6	24.00000000	2.6 spk/s	good	6191
13	19.64104462	6	24.00000000	0.9 spk/s	noise	2084
14	17.76375008	5	4.00000000	2.1 spk/s	mua	5018
15	22.14887428	41	33.00000000	3.9 spk/s	good	9410
16	25.12270355	6	24.00000000	1.5 spk/s	mua	3533
17	25.15679169	62	62.00000000	0.5 spk/s	mua	1223
18	39.66104126	34	64.00000000	1.1 spk/s	noise	2614
22	19.50602531	10	26.00000000	0.3 spk/s	noise	729
23	21.47836113	6	24.00000000	0.2 spk/s	noise	525
24	22.53846359	13	22.00000000	0.3 spk/s	mua	780
26	22.46603584	61	60.00000000	3.5 spk/s	mua	8451
27	22.32820702	50	38.00000000	0.5 spk/s	mua	1315
28	33.43466187	32	63.00000000	0.5 spk/s	mua	1103
29	31.07715416	47	45.00000000	4.1 spk/s	mua	9921
30	21.98784637	57	40.00000000	0.6 spk/s	mua	1363
31	31.26656342	49	44.00000000	1.3 spk/s	mua	3176
33	21.10074997	45	46.00000000	1.3 spk/s	noise	3249
34	37.80890656	34	64.00000000	0.1 spk/s	noise	131
35	28.25618935	39	54.00000000	0.8 spk/s	mua	1855
36	18.78668594	4	13.00000000	5.9 spk/s	noise	14303
37	37.17895508	57	40.00000000	32.8 spk/s	good	79575
38	28.94652367	45	46.00000000	2.7 spk/s	good	6561
39	29.88094902	39	54.00000000	1.9 spk/s	mua	4658
40	23.55042648	46	36.00000000	2.0 spk/s	mua	4799
41	26.75949860	14	28.00000000	8.1 spk/s	mua	19560
43	30.88304901	34	64.00000000	5.2 spk/s	noise	12514
44	27.56901741	45	46.00000000	1.1 spk/s	mua	2766
45	34.45055771	54	59.00000000	6.3 spk/s	good	15196
46	20.91751671	57	40.00000000	3.3 spk/s	mua	7910
48	20.80201721	13	22.00000000	3.0 spk/s	noise	7258
49	24.85760880	6	24.00000000	2.8 spk/s	mua	6766
50	21.26884270	50	38.00000000	4.5 spk/s	good	10813
51	30.71012878	34	64.00000000	0.6 spk/s	mua	1370
52	41.19109726	63	51.00000000	9.5 spk/s	good	23142
53	20.63358307	63	51.00000000	2.2 spk/s	noise	5401
54	17.71630859	8	25.00000000	3.5 spk/s	good	8509
55	31.37158203	52	39.00000000	2.2 spk/s	good	5216
56	36.42485809	34	64.00000000	0.2 spk/s	noise	466
57	19.87285614	45	46.00000000	1.3 spk/s	noise	3073
59	21.57955551	23	32.00000000	0.2 spk/s	mua	389
60	20.93247223	6	24.00000000	0.3 spk/s	noise	691
61	18.82012367	21	31.00000000	0.1 spk/s	noise	218
62	27.88162231	23	32.00000000	5.0 spk/s	good	12041
64	22.81683159	12	27.00000000	1.3 spk/s	good	3232
65	12.51891422	41	33.00000000	2.6 spk/s	mua	6374
66	26.33910942	15	21.00000000	0.7 spk/s	mua	1741
68	32.23353958	40	48.00000000	6.8 spk/s	good	16422
69	18.03354645	12	27.00000000	1.5 spk/s	good	3679
70	27.40880775	40	48.00000000	1.7 spk/s	good	4098
71	24.32466888	28	1.00000000	2.2 spk/s	mua	5370
72	21.88870811	43	34.00000000	2.3 spk/s	good	5460
73	22.14996338	62	62.00000000	2.8 spk/s	mua	6688
75	22.48383522	44	35.00000000	0.7 spk/s	good	1621
76	28.37257195	62	62.00000000	0.3 spk/s	mua	749
79	21.09233284	45	46.00000000	3.1 spk/s	mua	7515
80	19.39882088	14	28.00000000	0.9 spk/s	good	2266
81	24.39017487	32	63.00000000	1.9 spk/s	mua	4511
82	22.94885254	21	31.00000000	0.6 spk/s	noise	1571
83	27.50828362	35	49.00000000	1.4 spk/s	good	3381
84	29.92480469	57	40.00000000	3.0 spk/s	mua	7298
85	30.32761955	34	64.00000000	1.9 spk/s	mua	4684
86	20.94482994	56	56.00000000	4.7 spk/s	noise	11378
87	24.65612221	61	60.00000000	0.2 spk/s	noise	534
88	27.35394287	45	46.00000000	0.3 spk/s	noise	618
89	35.11178970	62	62.00000000	5.7 spk/s	good	13822
90	39.98997116	37	55.00000000	6.5 spk/s	good	15702
91	21.24526596	23	32.00000000	2.4 spk/s	noise	5925
92	18.82012177	21	31.00000000	0.3 spk/s	noise	769
94	28.85051346	52	39.00000000	5.7 spk/s	mua	13884
95	18.48966599	51	43.00000000	0.4 spk/s	noise	937
99	24.83024406	45	46.00000000	6.1 spk/s	mua	14888
100	29.74494743	11	23.00000000	3.1 spk/s	mua	7425
101	37.80891037	34	64.00000000	0.2 spk/s	noise	512
103	20.14056587	33	50.00000000	1.9 spk/s	noise	4506
104	23.89422798	61	60.00000000	5.2 spk/s	mua	12666
106	13.06545353	56	56.00000000	17.8 spk/s	noise	43282
107	17.84291649	51	43.00000000	0.0 spk/s	noise	107
108	33.53286743	63	51.00000000	3.6 spk/s	mua	8712
109	27.21289062	46	36.00000000	0.5 spk/s	mua	1231
110	31.96652794	49	44.00000000	1.5 spk/s	mua	3594
111	25.87971687	12	27.00000000	2.7 spk/s	mua	6608
112	22.50193024	23	32.00000000	0.8 spk/s	noise	1912
113	31.76460266	34	64.00000000	3.8 spk/s	mua	9325
114	21.33820343	56	56.00000000	3.9 spk/s	noise	9404
115	32.32758713	39	54.00000000	0.4 spk/s	mua	877
116	21.29619217	46	36.00000000	1.8 spk/s	mua	4358
117	24.09645653	28	1.00000000	3.7 spk/s	mua	8888
118	27.68473434	51	43.00000000	3.8 spk/s	mua	9242
119	23.67994499	6	24.00000000	0.9 spk/s	noise	2262
120	23.92666435	50	38.00000000	0.7 spk/s	mua	1610
121	22.47709656	30	2.00000000	0.6 spk/s	mua	1466
122	22.80851746	50	38.00000000	5.8 spk/s	mua	14035
123	23.84463501	8	25.00000000	2.8 spk/s	mua	6752
126	26.07446480	33	50.00000000	0.8 spk/s	mua	1949
127	23.53903961	6	24.00000000	3.5 spk/s	noise	8407
128	21.11766434	6	24.00000000	1.2 spk/s	noise	2939
129	22.24569321	23	32.00000000	0.9 spk/s	noise	2224
130	31.23276520	53	42.00000000	10.3 spk/s	good	25020
133	16.14726067	43	34.00000000	1.4 spk/s	mua	3422
135	29.26303482	28	1.00000000	3.1 spk/s	mua	7588
136	20.57054138	56	56.00000000	2.1 spk/s	noise	5031
137	20.48974609	6	24.00000000	9.0 spk/s	noise	21723
138	16.33251190	58	52.00000000	2.4 spk/s	noise	5900
139	22.92115593	21	31.00000000	1.8 spk/s	noise	4392
140	31.02056694	51	43.00000000	3.3 spk/s	mua	8074
141	22.54108238	6	24.00000000	2.3 spk/s	noise	5580
144	21.57955933	23	32.00000000	0.0 spk/s	mua	8
147	20.24293709	23	32.00000000	1.0 spk/s	noise	2534
148	30.73364067	36	57.00000000	0.7 spk/s	mua	1668
149	18.32113647	58	52.00000000	3.1 spk/s	mua	7588
150	35.03516006	32	63.00000000	1.9 spk/s	mua	4700
151	13.61862469	12	27.00000000	0.9 spk/s	mua	2152
152	16.84059525	56	56.00000000	11.7 spk/s	noise	28376
154	23.45147705	23	32.00000000	3.4 spk/s	good	8145
155	14.79710388	56	56.00000000	14.9 spk/s	noise	36140
156	36.51623917	34	64.00000000	0.3 spk/s	mua	653
157	15.96525955	56	56.00000000	14.1 spk/s	noise	34181
158	36.42488861	34	64.00000000	0.8 spk/s	noise	1898
159	26.01626205	58	52.00000000	2.6 spk/s	mua	6402
160	20.77720833	56	56.00000000	0.5 spk/s	noise	1130
161	27.76412582	42	47.00000000	3.4 spk/s	good	8273
163	17.84292030	51	43.00000000	0.0 spk/s	noise	29
165	29.86088181	63	51.00000000	3.1 spk/s	good	7526
169	28.67129135	47	45.00000000	6.2 spk/s	good	14947
171	18.63247299	6	24.00000000	3.4 spk/s	noise	8202
173	20.66002083	6	24.00000000	1.8 spk/s	noise	4259
175	25.80705643	21	31.00000000	5.3 spk/s	good	12803
176	26.10025215	54	59.00000000	0.2 spk/s	mua	365
177	24.65612030	61	60.00000000	1.0 spk/s	noise	2529
178	21.57955742	23	32.00000000	0.0 spk/s	mua	15
180	33.15697861	55	41.00000000	1.5 spk/s	mua	3586
181	21.18219566	55	41.00000000	0.7 spk/s	mua	1753
182	20.26441383	12	27.00000000	2.3 spk/s	noise	5480
183	23.67994690	6	24.00000000	0.2 spk/s	mua	581
185	28.55603600	8	25.00000000	1.2 spk/s	good	2799
186	28.73600578	36	57.00000000	6.3 spk/s	mua	15323
187	20.77720642	56	56.00000000	1.7 spk/s	noise	4191
189	19.34728432	50	38.00000000	0.7 spk/s	mua	1595
191	20.70372772	8	25.00000000	5.5 spk/s	noise	13299
192	39.08010864	39	54.00000000	19.2 spk/s	good	46443
193	32.16944885	60	53.00000000	0.9 spk/s	mua	2138
195	43.26511765	34	64.00000000	18.6 spk/s	good	45014
196	31.82052994	34	64.00000000	0.8 spk/s	mua	1999
197	44.21768188	34	64.00000000	10.5 spk/s	good	25502
198	28.97039413	55	41.00000000	14.1 spk/s	good	34274
199	24.82609940	12	27.00000000	7.5 spk/s	good	18282
200	30.57309723	51	43.00000000	0.4 spk/s	noise	1027
201	30.43512917	51	43.00000000	10.1 spk/s	good	24523
202	26.03108978	59	61.00000000	0.8 spk/s	mua	2041
203	23.06321144	41	33.00000000	0.6 spk/s	mua	1433
205	44.77336884	32	63.00000000	9.2 spk/s	noise	22279
207	28.32793427	52	39.00000000	0.6 spk/s	mua	1393
208	26.76804352	42	47.00000000	6.8 spk/s	good	16446
209	22.43708229	52	39.00000000	7.5 spk/s	good	18097
316	30.01519394	33	50.00000000	0.9 spk/s	good	2153
319	29.85367966	58	52.00000000	3.7 spk/s	good	8996
320	26.09848022	8	25.00000000	1.4 spk/s	mua	3512
