id	amplitude	channel	depth	firing_rate	group	n_spikes
52	31.96323776	17	20.00000000	2.7 spk/s	good	6479
54	40.44026947	18	30.00000000	1.0 spk/s	good	2489
55	31.13331604	23	32.00000000	7.9 spk/s	good	18819
56	27.54722023	44	35.00000000	4.4 spk/s	good	10598
58	28.51877213	44	35.00000000	0.1 spk/s	noise	294
60	41.56770706	16	29.00000000	0.8 spk/s	mua	2011
61	14.54713058	6	24.00000000	6.1 spk/s	noise	14597
62	30.84169006	50	38.00000000	3.2 spk/s	mua	7702
63	45.63978958	18	30.00000000	1.2 spk/s	good	2854
65	14.67690849	23	32.00000000	0.5 spk/s	noise	1107
66	19.83681679	7	8.00000000	1.4 spk/s	mua	3426
68	29.13825226	52	39.00000000	0.6 spk/s	mua	1487
70	18.48236465	15	21.00000000	4.1 spk/s	noise	9785
71	26.35578537	51	43.00000000	7.1 spk/s	mua	16921
72	35.77510834	41	33.00000000	4.6 spk/s	good	10999
73	19.82880402	63	51.00000000	0.2 spk/s	mua	555
74	45.04792786	18	30.00000000	0.0 spk/s	noise	40
75	30.73882675	10	26.00000000	0.5 spk/s	mua	1284
77	16.78229141	8	25.00000000	0.9 spk/s	noise	2126
78	23.68202400	31	15.00000000	0.4 spk/s	mua	919
79	33.51461029	15	21.00000000	8.3 spk/s	good	19826
80	26.73272705	13	22.00000000	0.2 spk/s	mua	459
81	15.59601307	20	18.00000000	1.5 spk/s	good	3462
82	27.95579147	11	23.00000000	0.7 spk/s	mua	1561
83	23.37758636	20	18.00000000	1.1 spk/s	mua	2654
85	14.64546871	16	29.00000000	2.5 spk/s	noise	5882
86	32.54153442	52	39.00000000	0.6 spk/s	good	1479
87	34.04432678	21	31.00000000	2.0 spk/s	good	4807
88	41.86857224	46	36.00000000	2.7 spk/s	good	6394
89	29.76932526	50	38.00000000	2.3 spk/s	good	5434
90	37.63973618	43	34.00000000	3.6 spk/s	good	8528
91	30.69018555	23	32.00000000	0.8 spk/s	mua	2026
92	19.63831520	37	55.00000000	3.5 spk/s	mua	8402
93	31.04841423	23	32.00000000	4.6 spk/s	good	10864
94	26.02491379	12	27.00000000	2.1 spk/s	noise	4995
95	14.70324516	15	21.00000000	0.7 spk/s	noise	1701
96	24.56729889	41	33.00000000	2.4 spk/s	good	5820
97	37.37149048	27	9.00000000	1.8 spk/s	noise	4231
99	27.41147232	8	25.00000000	2.1 spk/s	mua	4962
100	34.70848846	41	33.00000000	7.5 spk/s	good	18002
101	22.40544319	27	9.00000000	2.7 spk/s	good	6338
102	20.21744156	17	20.00000000	1.6 spk/s	good	3866
103	28.67497253	23	32.00000000	0.4 spk/s	mua	835
104	42.28585052	2	12.00000000	2.9 spk/s	noise	6840
105	30.06373215	6	24.00000000	3.0 spk/s	mua	7179
107	32.28820801	23	32.00000000	7.5 spk/s	good	17907
108	28.01634979	34	64.00000000	0.1 spk/s	noise	353
109	15.24699879	8	25.00000000	1.1 spk/s	noise	2619
110	20.89822006	9	11.00000000	4.9 spk/s	good	11793
112	15.70266914	8	25.00000000	0.6 spk/s	noise	1517
113	15.61380768	29	16.00000000	1.6 spk/s	mua	3864
114	16.87562561	9	11.00000000	4.8 spk/s	noise	11553
115	34.09391785	27	9.00000000	0.9 spk/s	noise	2248
116	45.33561707	18	30.00000000	0.3 spk/s	mua	600
117	14.55902863	23	32.00000000	0.5 spk/s	noise	1128
119	27.49984550	57	40.00000000	1.6 spk/s	mua	3730
120	24.70971298	11	23.00000000	0.6 spk/s	mua	1461
122	38.92127228	27	9.00000000	4.9 spk/s	noise	11647
123	26.19582748	1	14.00000000	3.9 spk/s	noise	9405
124	27.13387108	11	23.00000000	0.5 spk/s	mua	1215
125	18.78705978	14	28.00000000	1.9 spk/s	noise	4504
127	36.17810059	34	64.00000000	28.2 spk/s	noise	67307
128	33.84300232	43	34.00000000	6.8 spk/s	mua	16221
129	15.63024712	6	24.00000000	2.8 spk/s	noise	6660
130	31.38002777	46	36.00000000	1.5 spk/s	good	3596
131	28.92576599	1	14.00000000	1.1 spk/s	noise	2671
133	44.63206100	18	30.00000000	1.7 spk/s	mua	3952
136	25.81745529	23	32.00000000	1.8 spk/s	mua	4371
137	5.55282402	21	31.00000000	0.0 spk/s	noise	29
138	15.70266914	8	25.00000000	1.8 spk/s	noise	4193
139	29.82034874	20	18.00000000	1.1 spk/s	mua	2675
140	31.65288925	12	27.00000000	3.4 spk/s	noise	8122
142	31.13774109	44	35.00000000	11.4 spk/s	good	27148
144	26.22597885	46	36.00000000	2.1 spk/s	good	4986
146	33.65953827	14	28.00000000	0.6 spk/s	mua	1323
147	16.45189095	15	21.00000000	2.8 spk/s	noise	6698
148	36.14857483	1	14.00000000	2.9 spk/s	good	6842
149	25.42247200	25	10.00000000	1.2 spk/s	good	2777
150	33.26314163	8	25.00000000	0.4 spk/s	good	989
152	15.13784027	20	18.00000000	8.7 spk/s	noise	20693
154	19.45624733	33	50.00000000	3.8 spk/s	good	9052
156	14.61947250	8	25.00000000	5.5 spk/s	noise	13078
157	43.86190033	16	29.00000000	0.4 spk/s	mua	890
158	16.51565552	6	24.00000000	10.7 spk/s	noise	25573
159	45.99650192	27	9.00000000	11.9 spk/s	noise	28462
160	21.27880096	22	17.00000000	0.2 spk/s	mua	533
161	24.70970535	11	23.00000000	2.8 spk/s	mua	6792
162	31.59428978	10	26.00000000	0.8 spk/s	mua	1961
167	23.42414093	57	40.00000000	4.9 spk/s	good	11635
168	14.61947441	8	25.00000000	2.5 spk/s	noise	5878
171	20.15555573	47	45.00000000	0.4 spk/s	mua	951
172	19.64705276	4	13.00000000	12.8 spk/s	noise	30427
173	37.73950958	34	64.00000000	26.8 spk/s	noise	63852
174	28.15359879	50	38.00000000	2.3 spk/s	good	5440
175	32.20854568	6	24.00000000	1.0 spk/s	mua	2298
177	16.17082977	6	24.00000000	2.9 spk/s	noise	6975
180	14.40759373	20	18.00000000	11.1 spk/s	noise	26430
181	22.81252480	31	15.00000000	1.4 spk/s	good	3235
182	14.33034992	33	50.00000000	1.8 spk/s	mua	4264
184	26.14052582	31	15.00000000	14.8 spk/s	noise	35306
185	48.71389008	50	38.00000000	3.0 spk/s	mua	7272
186	14.19218826	33	50.00000000	0.3 spk/s	mua	773
187	14.83901024	6	24.00000000	0.3 spk/s	noise	672
188	19.91347122	8	25.00000000	2.0 spk/s	noise	4864
189	16.58539963	8	25.00000000	0.5 spk/s	noise	1231
190	25.31502533	11	23.00000000	0.5 spk/s	mua	1164
193	43.68195724	55	41.00000000	22.6 spk/s	good	53930
194	36.39429474	50	38.00000000	10.1 spk/s	good	24064
196	33.79695892	57	40.00000000	1.9 spk/s	noise	4651
198	38.79212189	9	11.00000000	11.3 spk/s	good	27044
200	45.07448959	18	30.00000000	6.8 spk/s	good	16324
519	33.97056198	14	28.00000000	24.8 spk/s	good	59103
520	33.72699356	23	32.00000000	1.8 spk/s	good	4412
521	46.96506119	18	30.00000000	0.5 spk/s	mua	1143
523	51.35422134	18	30.00000000	5.0 spk/s	good	12032
524	21.18283844	17	20.00000000	5.7 spk/s	good	13500
525	29.82151031	50	38.00000000	3.6 spk/s	good	8657
526	49.22139359	16	29.00000000	5.9 spk/s	good	14149
527	29.97597122	52	39.00000000	2.6 spk/s	good	6219
528	30.75123405	48	37.00000000	2.0 spk/s	good	4714
530	27.53250885	6	24.00000000	2.6 spk/s	good	6229
533	46.01851654	18	30.00000000	6.2 spk/s	good	14906
534	27.10517883	19	19.00000000	1.5 spk/s	mua	3468
535	33.75035858	52	39.00000000	1.6 spk/s	mua	3924
536	25.10897255	13	22.00000000	1.0 spk/s	mua	2386
