id	amplitude	channel	depth	firing_rate	group	n_spikes
89	42.72362900	57	40.00000000	3.4 spk/s	mua	9054
91	21.81608582	29	16.00000000	0.7 spk/s	mua	1968
92	18.70279312	20	18.00000000	5.1 spk/s	good	13587
93	19.67750549	14	28.00000000	2.9 spk/s	mua	7755
94	18.02988434	61	60.00000000	1.2 spk/s	noise	3063
95	18.53878403	61	60.00000000	0.2 spk/s	noise	496
97	18.46637726	23	32.00000000	1.1 spk/s	noise	2893
98	18.40465355	61	60.00000000	0.4 spk/s	noise	948
100	26.00449181	55	41.00000000	1.7 spk/s	mua	4535
101	20.58300209	26	7.00000000	1.2 spk/s	good	3146
102	21.00056458	23	32.00000000	2.8 spk/s	noise	7417
105	22.76086044	12	27.00000000	9.2 spk/s	noise	24223
106	23.05991364	4	13.00000000	9.7 spk/s	noise	25651
107	20.20506668	16	29.00000000	0.4 spk/s	noise	928
108	18.55589294	45	46.00000000	1.6 spk/s	mua	4261
111	20.20845032	38	58.00000000	0.3 spk/s	noise	815
112	18.51782608	4	13.00000000	7.0 spk/s	noise	18554
113	27.96378326	52	39.00000000	0.6 spk/s	noise	1454
115	19.38125801	23	32.00000000	6.8 spk/s	noise	17908
116	17.86283112	6	24.00000000	1.7 spk/s	mua	4360
117	19.98949432	20	18.00000000	5.1 spk/s	noise	13509
118	22.13704109	49	44.00000000	0.3 spk/s	mua	856
120	24.73038483	21	31.00000000	2.3 spk/s	good	6022
121	21.71302795	31	15.00000000	0.4 spk/s	noise	1112
122	26.53607559	51	43.00000000	1.5 spk/s	mua	3969
123	19.71710396	61	60.00000000	1.2 spk/s	noise	3176
124	46.54100037	7	8.00000000	22.9 spk/s	noise	60418
125	12.26851082	58	52.00000000	2.3 spk/s	mua	6012
126	17.51597977	36	57.00000000	2.4 spk/s	noise	6232
127	30.08767509	53	42.00000000	0.5 spk/s	mua	1416
128	18.98970032	4	13.00000000	7.6 spk/s	noise	20123
129	34.20972061	53	42.00000000	4.1 spk/s	mua	10788
130	38.21713257	52	39.00000000	6.1 spk/s	mua	16193
132	21.71302795	31	15.00000000	1.8 spk/s	noise	4699
133	18.53878593	61	60.00000000	0.0 spk/s	noise	113
134	29.78558540	28	1.00000000	0.9 spk/s	noise	2394
135	17.08503914	40	48.00000000	1.8 spk/s	mua	4774
138	23.24409866	4	13.00000000	1.8 spk/s	noise	4775
139	16.79093552	8	25.00000000	0.1 spk/s	noise	150
140	19.82383537	23	32.00000000	1.1 spk/s	mua	3013
141	17.10107231	53	42.00000000	0.1 spk/s	noise	314
142	15.80966091	20	18.00000000	0.2 spk/s	noise	595
144	38.84226990	52	39.00000000	0.7 spk/s	mua	1955
145	23.86291695	51	43.00000000	1.7 spk/s	mua	4588
146	16.93848610	36	57.00000000	0.3 spk/s	noise	830
147	24.48240280	31	15.00000000	3.6 spk/s	noise	9504
148	24.46158600	43	34.00000000	1.7 spk/s	good	4360
149	23.32924271	11	23.00000000	1.5 spk/s	noise	3866
152	19.20518875	6	24.00000000	0.3 spk/s	noise	810
153	27.18315887	10	26.00000000	0.2 spk/s	mua	610
154	16.12323952	36	57.00000000	0.9 spk/s	noise	2331
155	18.88757706	7	8.00000000	6.7 spk/s	noise	17624
156	27.90444183	45	46.00000000	2.9 spk/s	mua	7638
158	27.12233925	4	13.00000000	0.3 spk/s	good	720
160	22.17956924	18	30.00000000	2.4 spk/s	mua	6352
161	17.35183907	4	13.00000000	9.9 spk/s	noise	26146
162	45.35723495	7	8.00000000	26.5 spk/s	noise	70092
163	26.58727646	16	29.00000000	3.6 spk/s	mua	9590
164	26.55836105	52	39.00000000	1.0 spk/s	noise	2765
165	32.06056976	41	33.00000000	5.5 spk/s	mua	14497
166	18.12535286	52	39.00000000	2.1 spk/s	mua	5485
167	16.66106415	14	28.00000000	0.7 spk/s	noise	1856
168	21.74384499	2	12.00000000	2.6 spk/s	good	6943
169	17.78522301	23	32.00000000	6.7 spk/s	noise	17733
170	21.36415100	22	17.00000000	2.6 spk/s	noise	6980
171	25.81116104	43	34.00000000	8.6 spk/s	good	22638
172	25.32520676	51	43.00000000	0.2 spk/s	mua	560
173	26.42501450	52	39.00000000	1.1 spk/s	noise	2943
174	18.46637917	23	32.00000000	0.6 spk/s	noise	1624
175	16.85861588	14	28.00000000	2.1 spk/s	noise	5489
176	24.24467659	41	33.00000000	1.7 spk/s	good	4440
177	15.16958237	54	59.00000000	0.0 spk/s	noise	86
178	28.03012848	40	48.00000000	2.6 spk/s	good	6905
179	26.09710312	18	30.00000000	3.1 spk/s	good	8075
180	25.68323708	52	39.00000000	0.1 spk/s	mua	365
181	19.20518875	6	24.00000000	1.1 spk/s	noise	2869
182	18.99296761	42	47.00000000	0.4 spk/s	mua	996
183	17.78442192	45	46.00000000	1.8 spk/s	mua	4856
185	18.45340347	23	32.00000000	0.1 spk/s	noise	256
189	18.38489532	36	57.00000000	3.7 spk/s	noise	9861
190	15.67427063	33	50.00000000	1.1 spk/s	mua	2998
191	33.36900330	57	40.00000000	1.1 spk/s	mua	2999
192	42.65757751	10	26.00000000	16.2 spk/s	good	42859
193	28.65740204	29	16.00000000	15.0 spk/s	good	39759
195	39.22064972	10	26.00000000	17.5 spk/s	good	46149
196	34.82898331	17	20.00000000	10.6 spk/s	good	28095
197	27.52305031	52	39.00000000	1.7 spk/s	noise	4457
199	34.67459106	10	26.00000000	10.5 spk/s	good	27768
200	38.00019836	52	39.00000000	10.9 spk/s	good	28880
201	22.53684044	14	28.00000000	10.7 spk/s	noise	28319
202	31.53253174	51	43.00000000	11.7 spk/s	good	30896
203	23.17555618	23	32.00000000	7.7 spk/s	good	20381
204	18.31448936	1	14.00000000	7.4 spk/s	good	19509
205	21.48709488	8	25.00000000	5.4 spk/s	good	14386
207	21.54772377	9	11.00000000	4.8 spk/s	mua	12591
208	27.09367943	25	10.00000000	1.8 spk/s	good	4774
209	25.32910919	53	42.00000000	2.5 spk/s	good	6638
210	28.48640251	15	21.00000000	5.6 spk/s	good	14838
211	22.81897736	1	14.00000000	1.5 spk/s	good	4020
212	22.35106659	45	46.00000000	0.8 spk/s	good	2021
215	30.35573387	6	24.00000000	0.8 spk/s	good	2085
