id	amplitude	channel	depth	firing_rate	group	n_spikes
0	22.35855103	15	21.00000000	3.8 spk/s	noise	7768
1	18.61008835	15	21.00000000	1.7 spk/s	noise	3585
2	22.26380920	15	21.00000000	5.3 spk/s	noise	10964
5	14.00400352	38	58.00000000	3.8 spk/s	mua	7888
7	17.90524673	8	25.00000000	5.0 spk/s	noise	10312
8	15.62541199	13	22.00000000	0.5 spk/s	noise	1039
9	24.01187515	44	35.00000000	7.9 spk/s	good	16456
10	38.35005951	21	31.00000000	5.6 spk/s	mua	11681
11	21.30018806	45	46.00000000	0.3 spk/s	mua	587
12	24.36829567	39	54.00000000	0.2 spk/s	mua	311
13	31.48845673	13	22.00000000	3.8 spk/s	good	7931
14	31.79368973	21	31.00000000	6.8 spk/s	good	14052
15	24.94763756	46	36.00000000	2.5 spk/s	good	5149
17	37.30566788	13	22.00000000	0.8 spk/s	mua	1629
18	20.14391708	39	54.00000000	7.5 spk/s	mua	15507
19	32.94109344	8	25.00000000	11.2 spk/s	good	23182
22	49.53276825	18	30.00000000	1.3 spk/s	mua	2790
23	16.36405945	15	21.00000000	1.0 spk/s	noise	2094
25	17.93516350	24	6.00000000	0.1 spk/s	mua	156
27	20.68430710	45	46.00000000	0.4 spk/s	mua	761
28	17.44249344	8	25.00000000	0.5 spk/s	noise	1052
30	17.67158508	58	52.00000000	0.3 spk/s	mua	563
31	40.10893250	12	27.00000000	2.9 spk/s	mua	6057
33	14.80503845	15	21.00000000	7.6 spk/s	noise	15772
34	49.58237076	14	28.00000000	2.9 spk/s	good	6063
35	16.21277237	15	21.00000000	0.7 spk/s	noise	1550
38	15.38549328	18	30.00000000	0.3 spk/s	noise	564
39	24.44872665	37	55.00000000	6.5 spk/s	good	13475
41	42.08452225	14	28.00000000	8.6 spk/s	good	17838
43	23.91652679	20	18.00000000	0.2 spk/s	mua	456
44	17.25593376	15	21.00000000	1.1 spk/s	noise	2215
45	17.68806648	8	25.00000000	0.5 spk/s	noise	998
46	23.99157143	8	25.00000000	0.2 spk/s	noise	423
47	19.59264183	1	14.00000000	1.6 spk/s	mua	3279
48	21.57344246	24	6.00000000	0.5 spk/s	mua	978
50	14.81380749	37	55.00000000	5.4 spk/s	mua	11231
52	20.29045486	22	17.00000000	1.6 spk/s	good	3262
53	18.02202034	35	49.00000000	0.7 spk/s	mua	1493
54	29.66956711	1	14.00000000	0.2 spk/s	noise	516
