id	amplitude	channel	depth	firing_rate	group	n_spikes
0	25.82939529	52	39.00000000	0.4 spk/s	mua	1200
1	22.17212296	27	9.00000000	6.8 spk/s	good	18847
2	21.17679977	63	51.00000000	1.3 spk/s	good	3725
4	25.50700951	57	40.00000000	0.1 spk/s	mua	317
5	18.38445663	11	23.00000000	3.5 spk/s	mua	9623
6	25.90183449	41	33.00000000	1.8 spk/s	good	4897
7	23.08773804	41	33.00000000	3.1 spk/s	good	8689
8	16.92922974	7	8.00000000	3.0 spk/s	noise	8432
9	20.61791801	8	25.00000000	3.0 spk/s	noise	8302
11	17.08316803	8	25.00000000	0.1 spk/s	noise	191
12	34.55792236	63	51.00000000	13.6 spk/s	noise	37671
14	19.39213181	15	21.00000000	1.5 spk/s	noise	4060
15	24.42516708	18	30.00000000	3.4 spk/s	good	9315
16	16.98650169	41	33.00000000	1.2 spk/s	mua	3304
17	17.43493080	15	21.00000000	0.5 spk/s	noise	1249
18	22.15424156	26	7.00000000	5.4 spk/s	good	14881
19	20.08899689	43	34.00000000	6.2 spk/s	mua	17066
22	24.37961578	14	28.00000000	1.7 spk/s	good	4809
25	23.02643585	58	52.00000000	0.2 spk/s	good	484
26	28.46213341	33	50.00000000	0.2 spk/s	mua	622
27	18.80785370	23	32.00000000	0.2 spk/s	noise	424
29	16.03359032	23	32.00000000	0.0 spk/s	noise	68
30	17.80348587	8	25.00000000	1.5 spk/s	mua	4044
31	20.43885040	51	43.00000000	1.0 spk/s	mua	2724
32	17.30089378	6	24.00000000	0.2 spk/s	noise	688
33	21.93479538	27	9.00000000	0.0 spk/s	noise	2
34	30.63090897	52	39.00000000	5.0 spk/s	mua	13783
35	19.14596939	6	24.00000000	1.2 spk/s	noise	3307
36	25.87577057	49	44.00000000	0.1 spk/s	mua	313
37	23.48007393	45	46.00000000	0.2 spk/s	mua	675
38	6.76110220	19	19.00000000	0.0 spk/s	noise	20
40	21.11011887	33	50.00000000	1.7 spk/s	mua	4778
41	17.07042885	10	26.00000000	0.4 spk/s	mua	1123
43	22.76624107	55	41.00000000	0.2 spk/s	mua	579
44	14.84978676	41	33.00000000	0.1 spk/s	mua	343
45	16.99563599	15	21.00000000	0.2 spk/s	noise	424
46	19.81903839	19	19.00000000	0.3 spk/s	noise	867
47	24.71138000	16	29.00000000	4.4 spk/s	mua	12248
48	27.64845657	18	30.00000000	3.2 spk/s	good	8792
49	20.45599556	6	24.00000000	0.2 spk/s	noise	458
50	21.06685257	58	52.00000000	1.3 spk/s	good	3530
51	18.49955559	20	18.00000000	2.0 spk/s	noise	5659
52	18.63032341	33	50.00000000	0.6 spk/s	mua	1571
53	22.01720047	37	55.00000000	2.2 spk/s	mua	6202
54	24.45146561	41	33.00000000	3.2 spk/s	good	8976
56	20.17821503	21	31.00000000	3.5 spk/s	good	9658
57	21.92990303	39	54.00000000	1.4 spk/s	good	3763
58	26.86341858	23	32.00000000	1.4 spk/s	good	3848
59	14.56901836	41	33.00000000	0.7 spk/s	mua	1897
61	23.58143044	42	47.00000000	0.5 spk/s	mua	1427
62	21.42534828	18	30.00000000	1.1 spk/s	good	3059
63	17.81581688	8	25.00000000	0.7 spk/s	noise	1850
66	20.00711823	4	13.00000000	12.1 spk/s	noise	33448
67	16.87305832	9	11.00000000	1.9 spk/s	good	5239
68	24.14200592	8	25.00000000	0.3 spk/s	noise	915
69	25.88687134	18	30.00000000	4.6 spk/s	good	12662
70	33.59668732	21	31.00000000	4.0 spk/s	good	11154
71	21.17610931	6	24.00000000	1.8 spk/s	noise	4930
73	16.72398376	15	21.00000000	1.1 spk/s	noise	3033
75	25.27599716	26	7.00000000	4.8 spk/s	good	13401
76	21.43677330	15	21.00000000	2.4 spk/s	noise	6569
78	18.34685898	10	26.00000000	6.5 spk/s	noise	17916
79	37.56224823	3	5.00000000	6.6 spk/s	good	18354
81	25.94313622	48	37.00000000	0.1 spk/s	mua	375
82	24.42464638	42	47.00000000	2.3 spk/s	mua	6262
84	20.10497284	14	28.00000000	1.9 spk/s	good	5357
85	29.34110832	55	41.00000000	8.7 spk/s	good	24137
89	30.76026344	12	27.00000000	2.5 spk/s	mua	6992
90	14.06548882	58	52.00000000	4.6 spk/s	mua	12860
91	17.43956566	27	9.00000000	3.1 spk/s	good	8549
92	18.71033096	4	13.00000000	9.2 spk/s	noise	25420
93	34.08049011	40	48.00000000	6.6 spk/s	good	18247
94	24.30451965	8	25.00000000	2.3 spk/s	noise	6371
96	23.81322861	35	49.00000000	0.0 spk/s	mua	11
97	23.92433548	23	32.00000000	0.7 spk/s	good	1976
99	19.86938667	24	6.00000000	2.7 spk/s	good	7539
100	32.72698975	63	51.00000000	9.9 spk/s	noise	27380
101	18.49549103	6	24.00000000	1.3 spk/s	good	3682
102	21.69061279	17	20.00000000	1.3 spk/s	noise	3703
103	17.61898613	6	24.00000000	0.7 spk/s	noise	1947
104	16.33781433	20	18.00000000	1.6 spk/s	noise	4290
106	16.68200684	2	12.00000000	1.4 spk/s	mua	3942
107	14.90592384	20	18.00000000	3.5 spk/s	noise	9788
108	23.90928650	23	32.00000000	4.9 spk/s	good	13459
109	16.09868813	9	11.00000000	3.9 spk/s	good	10868
110	23.84647942	58	52.00000000	6.9 spk/s	good	19144
111	23.00838089	15	21.00000000	3.6 spk/s	good	10026
113	32.89297485	53	42.00000000	0.5 spk/s	mua	1488
114	26.03369522	40	48.00000000	0.3 spk/s	mua	812
115	21.96518517	46	36.00000000	2.6 spk/s	good	7087
116	22.72344208	15	21.00000000	2.5 spk/s	mua	6999
117	20.32956696	58	52.00000000	2.1 spk/s	mua	5708
118	17.37956810	15	21.00000000	0.9 spk/s	noise	2516
120	16.91980171	8	25.00000000	1.0 spk/s	noise	2823
121	25.06020927	12	27.00000000	6.3 spk/s	good	17326
123	18.80390739	8	25.00000000	1.2 spk/s	noise	3425
