id	amplitude	channel	depth	firing_rate	group	n_spikes
0	29.95665550	52	39.00000000	2.0 spk/s	noise	5124
3	33.82045364	52	39.00000000	5.1 spk/s	mua	12723
8	35.41440201	55	41.00000000	5.1 spk/s	good	12783
9	31.15481567	42	47.00000000	1.6 spk/s	mua	3895
10	30.36994171	12	27.00000000	8.6 spk/s	noise	21467
11	20.36842346	6	24.00000000	0.0 spk/s	noise	25
14	25.80802536	51	43.00000000	1.1 spk/s	noise	2804
15	24.66530609	58	52.00000000	0.5 spk/s	mua	1145
17	18.97830200	6	24.00000000	8.1 spk/s	noise	20404
18	19.41098785	6	24.00000000	9.5 spk/s	noise	23934
19	18.06529999	6	24.00000000	7.0 spk/s	noise	17626
20	36.39749527	20	18.00000000	3.9 spk/s	good	9724
24	18.34244347	19	19.00000000	0.1 spk/s	noise	294
25	25.38409615	33	50.00000000	1.1 spk/s	good	2716
26	27.70164871	15	21.00000000	0.3 spk/s	mua	810
28	20.48230362	6	24.00000000	16.2 spk/s	noise	40745
29	24.55850983	38	58.00000000	0.3 spk/s	good	670
30	19.73387527	6	24.00000000	0.0 spk/s	noise	24
34	27.49909973	63	51.00000000	0.2 spk/s	noise	438
35	49.91738129	48	37.00000000	10.5 spk/s	good	26368
36	17.82324791	6	24.00000000	0.0 spk/s	noise	106
38	20.74310112	58	52.00000000	2.2 spk/s	mua	5586
39	23.13713646	35	49.00000000	1.1 spk/s	good	2872
40	20.71953392	16	29.00000000	2.3 spk/s	noise	5667
42	26.94859123	35	49.00000000	0.7 spk/s	mua	1849
43	20.63247299	18	30.00000000	0.5 spk/s	noise	1142
45	31.80623245	21	31.00000000	7.8 spk/s	good	19684
46	35.22509003	16	29.00000000	10.2 spk/s	good	25692
47	16.78209686	6	24.00000000	0.4 spk/s	noise	891
48	33.00405121	14	28.00000000	1.0 spk/s	good	2627
51	19.86153603	6	24.00000000	11.4 spk/s	noise	28554
52	23.23440170	33	50.00000000	0.5 spk/s	mua	1357
55	24.48696899	63	51.00000000	2.6 spk/s	mua	6642
57	36.57797241	21	31.00000000	5.3 spk/s	mua	13412
58	37.97252274	48	37.00000000	2.4 spk/s	mua	6099
59	28.64958382	33	50.00000000	1.1 spk/s	mua	2818
60	19.15925217	34	64.00000000	0.2 spk/s	noise	378
61	25.31156731	14	28.00000000	0.3 spk/s	mua	840
62	21.58545303	23	32.00000000	4.6 spk/s	noise	11473
63	42.08498001	20	18.00000000	6.0 spk/s	noise	15128
64	33.44562149	53	42.00000000	2.1 spk/s	good	5159
65	24.65833664	35	49.00000000	5.5 spk/s	noise	13735
67	46.96424103	8	25.00000000	13.3 spk/s	good	33508
