id	amplitude	channel	depth	firing_rate	group	n_spikes
0	24.07234383	17	20.00000000	1.6 spk/s	good	5635
1	16.09846878	56	56.00000000	4.8 spk/s	mua	16668
2	33.96694946	48	37.00000000	3.4 spk/s	good	11702
4	23.68046570	16	29.00000000	0.3 spk/s	noise	1002
5	17.18850136	58	52.00000000	3.6 spk/s	mua	12489
6	59.57059097	51	43.00000000	11.5 spk/s	mua	39694
9	22.84523201	19	19.00000000	0.2 spk/s	noise	584
10	33.42681503	22	17.00000000	5.3 spk/s	good	18378
11	20.33730125	33	50.00000000	6.5 spk/s	mua	22454
12	42.86362457	50	38.00000000	6.0 spk/s	good	20906
13	25.15346336	11	23.00000000	5.4 spk/s	good	18783
15	43.63090897	41	33.00000000	5.0 spk/s	good	17310
16	55.88529205	57	40.00000000	12.9 spk/s	good	44531
17	35.62953568	48	37.00000000	6.7 spk/s	good	23226
18	37.01736450	52	39.00000000	1.5 spk/s	good	5230
19	35.77076721	42	47.00000000	2.8 spk/s	good	9750
22	33.40272141	52	39.00000000	8.0 spk/s	good	27684
24	33.39196777	53	42.00000000	2.5 spk/s	good	8834
25	30.17788315	54	59.00000000	10.6 spk/s	good	36849
26	30.57890892	23	32.00000000	0.5 spk/s	noise	1781
27	23.24384880	19	19.00000000	0.3 spk/s	noise	1192
28	23.48482132	60	53.00000000	1.1 spk/s	good	3809
29	18.92924500	54	59.00000000	4.1 spk/s	good	14368
30	51.20803452	27	9.00000000	3.4 spk/s	noise	11731
32	34.10263443	14	28.00000000	17.5 spk/s	good	60772
34	24.25941849	15	21.00000000	3.3 spk/s	noise	11305
35	31.23227692	8	25.00000000	2.3 spk/s	noise	7978
36	49.25436020	41	33.00000000	4.1 spk/s	noise	14113
37	22.28466415	63	51.00000000	0.7 spk/s	good	2393
39	22.33124733	37	55.00000000	1.0 spk/s	good	3427
40	24.39050674	6	24.00000000	0.1 spk/s	noise	482
41	31.87497711	10	26.00000000	1.0 spk/s	noise	3395
42	43.89420319	9	11.00000000	9.6 spk/s	noise	33435
43	32.13265610	0	3.00000000	4.4 spk/s	noise	15187
44	40.79025650	27	9.00000000	5.5 spk/s	noise	19020
45	14.03297234	58	52.00000000	0.2 spk/s	noise	577
46	24.25445175	8	25.00000000	0.8 spk/s	noise	2788
47	28.12373352	19	19.00000000	1.0 spk/s	noise	3426
48	23.07713127	6	24.00000000	0.9 spk/s	noise	3166
49	36.32707596	15	21.00000000	10.1 spk/s	good	34887
52	26.72171783	15	21.00000000	0.6 spk/s	noise	2069
53	25.92635727	19	19.00000000	1.4 spk/s	noise	4975
55	25.97275543	6	24.00000000	0.6 spk/s	noise	2046
56	38.31328583	26	7.00000000	4.9 spk/s	noise	17139
57	36.25146484	50	38.00000000	6.8 spk/s	good	23423
59	23.59079742	15	21.00000000	0.7 spk/s	noise	2589
60	52.85232544	49	44.00000000	15.2 spk/s	good	52537
61	42.67765045	23	32.00000000	18.8 spk/s	good	65136
63	25.86362076	8	25.00000000	0.1 spk/s	noise	193
64	27.92716789	15	21.00000000	2.5 spk/s	noise	8541
67	34.51232147	30	2.00000000	3.0 spk/s	noise	10268
68	33.56957245	42	47.00000000	0.2 spk/s	mua	526
70	54.30978394	25	10.00000000	10.7 spk/s	noise	37233
71	52.29299164	47	45.00000000	8.0 spk/s	mua	27832
72	42.29934692	50	38.00000000	2.0 spk/s	good	7002
75	31.83793449	12	27.00000000	6.8 spk/s	good	23547
76	19.13114929	61	60.00000000	2.5 spk/s	mua	8705
77	38.00328445	30	2.00000000	3.0 spk/s	noise	10569
79	44.03216934	21	31.00000000	4.3 spk/s	good	14942
80	49.92535782	25	10.00000000	8.5 spk/s	mua	29390
81	36.29889679	49	44.00000000	5.4 spk/s	noise	18572
82	32.82920074	44	35.00000000	9.3 spk/s	good	32221
83	31.58653641	48	37.00000000	5.6 spk/s	good	19478
84	42.56439590	21	31.00000000	6.3 spk/s	good	21770
86	36.99893188	48	37.00000000	1.9 spk/s	good	6558
87	36.55731201	2	12.00000000	6.9 spk/s	mua	23868
89	37.78184891	52	39.00000000	3.1 spk/s	good	10594
90	32.94005585	41	33.00000000	0.6 spk/s	noise	2186
93	35.92470932	15	21.00000000	6.2 spk/s	noise	21578
95	19.66643524	41	33.00000000	0.8 spk/s	noise	2800
96	32.63599396	55	41.00000000	0.6 spk/s	good	1990
