id	amplitude	channel	depth	firing_rate	group	n_spikes
139	30.88087082	16	29.00000000	0.0 spk/s	noise	4
140	16.82918739	55	41.00000000	3.7 spk/s	noise	7760
141	15.30433083	22	17.00000000	1.6 spk/s	mua	3471
142	28.57350159	34	64.00000000	0.7 spk/s	noise	1385
143	23.76310539	18	30.00000000	2.4 spk/s	good	5068
145	22.24797440	35	49.00000000	5.5 spk/s	mua	11627
146	23.43713379	20	18.00000000	6.5 spk/s	noise	13847
148	13.07985687	16	29.00000000	0.4 spk/s	noise	829
149	17.56564903	16	29.00000000	0.5 spk/s	noise	1090
152	30.31670570	47	45.00000000	4.8 spk/s	good	10187
154	19.00780487	16	29.00000000	9.7 spk/s	noise	20475
155	23.12207794	48	37.00000000	1.0 spk/s	good	2026
156	30.87970352	8	25.00000000	2.5 spk/s	noise	5387
157	28.91798782	20	18.00000000	1.9 spk/s	noise	3962
158	13.83884525	35	49.00000000	3.8 spk/s	noise	8161
159	39.97898865	23	32.00000000	0.3 spk/s	noise	657
160	20.15686035	10	26.00000000	0.7 spk/s	noise	1535
162	9.03215408	8	25.00000000	0.9 spk/s	noise	1905
163	15.05252457	52	39.00000000	1.8 spk/s	noise	3735
164	18.14316177	57	40.00000000	2.6 spk/s	noise	5488
165	38.36664963	52	39.00000000	0.1 spk/s	mua	144
168	14.92551041	2	12.00000000	1.9 spk/s	good	4070
169	16.15501595	2	12.00000000	3.5 spk/s	good	7531
170	21.79457855	12	27.00000000	5.6 spk/s	noise	11974
171	20.66047287	43	34.00000000	1.7 spk/s	mua	3585
172	19.59149551	17	20.00000000	2.1 spk/s	noise	4554
175	27.90824318	49	44.00000000	2.9 spk/s	noise	6237
176	12.22937965	2	12.00000000	2.3 spk/s	noise	4775
177	19.88853836	32	63.00000000	0.4 spk/s	noise	777
179	20.63734627	20	18.00000000	7.0 spk/s	noise	14913
180	19.60926437	60	53.00000000	3.4 spk/s	good	7240
181	41.38695908	8	25.00000000	4.1 spk/s	noise	8644
182	23.16394806	50	38.00000000	4.4 spk/s	mua	9296
183	20.00738907	18	30.00000000	9.3 spk/s	noise	19687
185	30.88087082	16	29.00000000	0.0 spk/s	noise	25
186	13.13628483	4	13.00000000	3.4 spk/s	mua	7236
187	6.83288574	23	32.00000000	40.3 spk/s	noise	85533
188	26.65003967	53	42.00000000	3.3 spk/s	good	7044
190	15.11176491	52	39.00000000	2.2 spk/s	noise	4702
192	31.47931480	34	64.00000000	1.7 spk/s	noise	3639
193	31.25921440	47	45.00000000	0.8 spk/s	mua	1668
195	20.17443848	58	52.00000000	2.0 spk/s	mua	4277
196	19.45187187	39	54.00000000	0.9 spk/s	good	1857
197	19.26538658	11	23.00000000	0.2 spk/s	mua	441
198	18.82391930	56	56.00000000	0.5 spk/s	good	1104
199	18.22406387	35	49.00000000	0.5 spk/s	good	1056
201	16.97178650	16	29.00000000	1.1 spk/s	noise	2324
203	15.53630161	58	52.00000000	0.2 spk/s	noise	521
204	15.14366531	56	56.00000000	1.1 spk/s	mua	2337
205	12.86468697	60	53.00000000	2.0 spk/s	mua	4196
206	10.95119572	18	30.00000000	2.2 spk/s	noise	4630
207	27.81203842	16	29.00000000	8.4 spk/s	good	17715
208	17.87784576	15	21.00000000	8.2 spk/s	good	17434
209	12.66548252	40	48.00000000	3.5 spk/s	noise	7495
211	18.81606674	41	33.00000000	3.2 spk/s	good	6816
212	19.08609772	19	19.00000000	3.6 spk/s	good	7575
213	27.31114960	18	30.00000000	5.5 spk/s	good	11580
214	20.26704025	2	12.00000000	2.1 spk/s	good	4372
215	17.85002327	41	33.00000000	0.8 spk/s	good	1736
