id	amplitude	channel	depth	firing_rate	group	n_spikes
1	17.26408768	44	35.00000000	8.3 spk/s	noise	18997
3	18.90977669	6	24.00000000	0.1 spk/s	noise	276
4	4.85284615	18	30.00000000	10.1 spk/s	noise	23018
6	15.98023033	10	26.00000000	0.1 spk/s	noise	276
7	11.90363693	6	24.00000000	2.0 spk/s	noise	4592
8	15.83158112	47	45.00000000	0.4 spk/s	mua	826
10	18.63216782	41	33.00000000	5.4 spk/s	good	12447
11	17.98634720	43	34.00000000	0.5 spk/s	mua	1146
12	16.89882469	6	24.00000000	0.7 spk/s	noise	1652
13	4.66944504	29	16.00000000	20.4 spk/s	noise	46546
14	15.20790291	6	24.00000000	0.4 spk/s	noise	972
15	13.48770142	20	18.00000000	2.7 spk/s	noise	6232
16	26.56226540	47	45.00000000	3.6 spk/s	good	8334
17	17.92625618	52	39.00000000	3.2 spk/s	good	7362
18	15.83634567	6	24.00000000	7.1 spk/s	noise	16326
19	14.16493225	21	31.00000000	3.8 spk/s	noise	8573
20	14.45428276	23	32.00000000	0.1 spk/s	noise	134
21	18.75858498	34	64.00000000	0.0 spk/s	noise	9
22	23.29736328	34	64.00000000	0.2 spk/s	mua	372
23	17.58481407	21	31.00000000	1.3 spk/s	noise	2930
24	25.52301025	47	45.00000000	1.2 spk/s	mua	2765
25	19.33997154	33	50.00000000	0.4 spk/s	mua	894
27	14.57671928	46	36.00000000	1.7 spk/s	mua	3830
28	16.71913528	8	25.00000000	0.4 spk/s	noise	800
29	15.16466999	6	24.00000000	1.2 spk/s	noise	2814
30	21.86946106	8	25.00000000	0.3 spk/s	noise	607
31	18.00109100	33	50.00000000	1.9 spk/s	mua	4233
32	19.16511345	44	35.00000000	6.7 spk/s	noise	15309
34	16.44772339	23	32.00000000	1.0 spk/s	noise	2174
35	14.66176414	23	32.00000000	2.1 spk/s	noise	4793
36	15.93908119	23	32.00000000	0.0 spk/s	noise	11
37	10.18007088	58	52.00000000	1.2 spk/s	noise	2807
38	15.98023415	10	26.00000000	0.1 spk/s	noise	129
39	32.84511948	23	32.00000000	6.3 spk/s	noise	14440
40	18.21455765	6	24.00000000	6.8 spk/s	noise	15586
41	14.03172874	23	32.00000000	3.2 spk/s	noise	7262
42	19.46831322	52	39.00000000	1.8 spk/s	good	4095
43	15.45178032	44	35.00000000	0.6 spk/s	noise	1324
44	32.21514893	47	45.00000000	3.7 spk/s	mua	8436
45	16.55508804	8	25.00000000	0.5 spk/s	noise	1165
46	19.97012329	33	50.00000000	0.4 spk/s	mua	992
47	6.62008762	23	32.00000000	3.4 spk/s	noise	7772
49	15.49925900	6	24.00000000	1.6 spk/s	noise	3562
50	17.98633766	43	34.00000000	0.1 spk/s	mua	126
51	17.74571609	36	57.00000000	0.0 spk/s	noise	1
52	18.70933533	12	27.00000000	0.9 spk/s	mua	2038
53	18.53615570	34	64.00000000	0.7 spk/s	noise	1586
54	26.81721878	10	26.00000000	2.2 spk/s	good	5021
55	6.11758375	23	32.00000000	0.1 spk/s	noise	140
56	14.76328278	6	24.00000000	0.1 spk/s	noise	195
57	16.82144928	34	64.00000000	0.3 spk/s	noise	618
58	23.74884987	35	49.00000000	2.3 spk/s	mua	5205
59	16.64958954	8	25.00000000	0.1 spk/s	noise	142
60	16.78442383	18	30.00000000	0.9 spk/s	noise	2153
61	15.51934242	44	35.00000000	0.8 spk/s	mua	1749
63	10.86960793	4	13.00000000	0.0 spk/s	noise	50
64	14.36586666	23	32.00000000	5.2 spk/s	noise	11995
66	16.64959335	8	25.00000000	0.0 spk/s	noise	10
67	15.29719353	23	32.00000000	4.0 spk/s	noise	9209
68	14.67434883	23	32.00000000	4.0 spk/s	noise	9157
70	15.21290207	6	24.00000000	3.3 spk/s	noise	7466
71	14.56086540	6	24.00000000	4.1 spk/s	noise	9395
72	12.01682472	8	25.00000000	0.8 spk/s	noise	1834
73	18.58406448	28	1.00000000	0.1 spk/s	noise	149
74	11.40049362	40	48.00000000	0.0 spk/s	noise	38
75	22.68525887	47	45.00000000	0.9 spk/s	mua	1994
76	16.89882851	6	24.00000000	0.2 spk/s	noise	564
77	21.43540382	54	59.00000000	0.0 spk/s	noise	4
78	18.09624100	4	13.00000000	6.8 spk/s	noise	15474
79	17.37030983	23	32.00000000	0.2 spk/s	noise	360
80	24.15993500	40	48.00000000	2.4 spk/s	mua	5427
81	33.96264648	23	32.00000000	1.1 spk/s	noise	2554
82	14.49962807	8	25.00000000	0.2 spk/s	noise	429
83	20.11718559	44	35.00000000	3.3 spk/s	good	7542
84	18.51703262	62	62.00000000	0.0 spk/s	noise	13
85	19.58635902	61	60.00000000	0.0 spk/s	noise	7
86	15.57434464	6	24.00000000	3.1 spk/s	noise	7124
87	16.85717010	44	35.00000000	6.5 spk/s	noise	14796
88	20.69885063	4	13.00000000	0.0 spk/s	noise	1
89	17.36937332	42	47.00000000	1.3 spk/s	noise	3039
90	17.58481216	21	31.00000000	0.3 spk/s	noise	685
91	5.06733990	40	48.00000000	11.8 spk/s	noise	26955
92	11.93864250	15	21.00000000	0.1 spk/s	noise	217
94	26.21281624	23	32.00000000	8.7 spk/s	noise	19857
95	15.93908119	23	32.00000000	0.0 spk/s	noise	24
96	10.18149376	4	13.00000000	10.2 spk/s	noise	23389
97	8.52464104	4	13.00000000	1.7 spk/s	noise	3927
98	18.02554321	21	31.00000000	0.3 spk/s	noise	760
100	6.55685902	23	32.00000000	17.6 spk/s	noise	40327
101	21.25324249	41	33.00000000	2.5 spk/s	mua	5622
102	15.38824081	6	24.00000000	2.4 spk/s	noise	5406
103	17.92555428	8	25.00000000	0.3 spk/s	noise	594
105	5.99491692	23	32.00000000	11.5 spk/s	noise	26201
106	19.12284088	50	38.00000000	5.5 spk/s	good	12524
107	15.93908215	23	32.00000000	0.0 spk/s	noise	72
109	18.12900543	29	16.00000000	2.0 spk/s	noise	4570
110	20.01386452	46	36.00000000	1.5 spk/s	mua	3417
111	15.69555473	28	1.00000000	0.0 spk/s	noise	31
112	16.32422829	55	41.00000000	3.1 spk/s	mua	7116
113	20.59748459	35	49.00000000	3.3 spk/s	mua	7612
114	22.69581223	59	61.00000000	1.2 spk/s	noise	2633
115	6.62008476	23	32.00000000	4.5 spk/s	noise	10232
116	17.26011276	47	45.00000000	2.1 spk/s	mua	4720
117	14.22669601	6	24.00000000	1.3 spk/s	noise	3052
118	17.93602371	34	64.00000000	0.0 spk/s	noise	5
119	11.40049267	40	48.00000000	0.2 spk/s	noise	484
120	13.82851601	23	32.00000000	2.2 spk/s	noise	4935
121	14.91992188	15	21.00000000	1.0 spk/s	noise	2372
122	15.97955322	32	63.00000000	0.0 spk/s	noise	6
123	15.98023033	10	26.00000000	0.2 spk/s	noise	465
124	19.81136131	8	25.00000000	0.8 spk/s	noise	1761
125	15.17423439	6	24.00000000	2.1 spk/s	noise	4834
126	23.56744766	36	57.00000000	0.0 spk/s	noise	25
127	15.30266094	23	32.00000000	3.3 spk/s	noise	7556
129	15.26643658	13	22.00000000	1.9 spk/s	noise	4425
130	15.05298805	6	24.00000000	1.7 spk/s	noise	3909
131	17.70916748	46	36.00000000	2.4 spk/s	good	5391
132	16.22206497	6	24.00000000	0.8 spk/s	noise	1849
133	16.10583878	18	30.00000000	1.5 spk/s	noise	3357
135	15.73319626	32	63.00000000	0.0 spk/s	noise	5
136	17.39714813	26	7.00000000	0.0 spk/s	noise	25
137	28.01144028	42	47.00000000	2.9 spk/s	good	6631
139	15.55822182	6	24.00000000	7.7 spk/s	noise	17579
140	18.29689789	6	24.00000000	2.2 spk/s	noise	4956
141	19.95445251	54	59.00000000	0.0 spk/s	noise	13
142	18.05188370	6	24.00000000	2.3 spk/s	noise	5344
143	12.80344105	6	24.00000000	6.9 spk/s	noise	15782
144	12.97249794	10	26.00000000	0.4 spk/s	noise	947
145	5.60338116	23	32.00000000	1.8 spk/s	noise	4224
146	17.00031090	60	53.00000000	1.7 spk/s	mua	3926
147	17.70346069	38	58.00000000	0.0 spk/s	noise	1
148	6.43935394	23	32.00000000	23.2 spk/s	noise	53051
149	18.38783455	36	57.00000000	0.0 spk/s	noise	2
150	17.66598129	52	39.00000000	2.2 spk/s	mua	5039
151	16.03214264	23	32.00000000	4.6 spk/s	noise	10456
152	15.85849094	32	63.00000000	1.4 spk/s	noise	3231
153	16.64958954	8	25.00000000	0.2 spk/s	noise	416
155	6.70996761	23	32.00000000	19.2 spk/s	noise	43936
156	18.13253975	48	37.00000000	3.1 spk/s	good	7139
157	18.90977669	6	24.00000000	0.5 spk/s	noise	1180
158	21.86946678	8	25.00000000	1.1 spk/s	noise	2493
160	19.97137642	43	34.00000000	3.9 spk/s	good	8993
161	18.75984001	44	35.00000000	4.8 spk/s	good	10907
162	14.31371212	23	32.00000000	1.8 spk/s	noise	4116
163	20.09519577	23	32.00000000	2.3 spk/s	noise	5218
166	20.27719879	61	60.00000000	0.0 spk/s	noise	11
167	25.37768173	49	44.00000000	1.3 spk/s	mua	2996
168	19.60459709	59	61.00000000	0.0 spk/s	noise	10
