id	amplitude	channel	depth	firing_rate	group	n_spikes
1	28.98363876	44	35.00000000	2.5 spk/s	noise	5207
2	39.87015915	61	60.00000000	2.0 spk/s	mua	4075
4	20.59189796	10	26.00000000	0.8 spk/s	noise	1569
5	25.31056213	8	25.00000000	0.7 spk/s	good	1492
8	49.92895126	54	59.00000000	1.1 spk/s	good	2368
9	35.82305908	36	57.00000000	0.5 spk/s	good	1007
13	38.57112122	54	59.00000000	1.3 spk/s	mua	2778
15	19.69342804	6	24.00000000	2.4 spk/s	noise	4941
16	17.25278091	13	22.00000000	4.1 spk/s	good	8542
17	20.09930801	6	24.00000000	0.2 spk/s	noise	327
18	22.66423798	6	24.00000000	3.4 spk/s	noise	7124
20	18.01551819	56	56.00000000	9.3 spk/s	noise	19246
21	21.31661415	6	24.00000000	4.3 spk/s	noise	8977
23	43.99030304	41	33.00000000	1.4 spk/s	mua	2822
24	35.05633163	40	48.00000000	11.4 spk/s	mua	23585
25	22.28387260	6	24.00000000	1.4 spk/s	noise	2882
26	19.06306839	33	50.00000000	1.4 spk/s	mua	2854
29	42.84235382	54	59.00000000	0.8 spk/s	good	1738
30	19.76349640	53	42.00000000	5.2 spk/s	mua	10725
31	40.82678986	43	34.00000000	6.7 spk/s	mua	13973
35	18.84368896	29	16.00000000	0.9 spk/s	mua	1877
36	46.44055557	38	58.00000000	9.7 spk/s	good	20002
37	13.56230354	20	18.00000000	2.1 spk/s	mua	4358
38	34.49991226	42	47.00000000	7.4 spk/s	mua	15329
39	30.99960327	52	39.00000000	3.6 spk/s	good	7459
40	18.36082649	11	23.00000000	1.8 spk/s	mua	3791
41	17.38894081	6	24.00000000	0.3 spk/s	noise	697
44	19.84697723	18	30.00000000	0.1 spk/s	noise	109
45	19.61186218	6	24.00000000	0.4 spk/s	noise	827
47	24.30165863	6	24.00000000	3.3 spk/s	noise	6850
48	19.76567459	4	13.00000000	12.7 spk/s	noise	26218
49	21.24943542	6	24.00000000	1.3 spk/s	noise	2718
50	23.04343414	18	30.00000000	9.0 spk/s	mua	18706
52	22.04198456	6	24.00000000	0.5 spk/s	noise	935
54	41.60856628	53	42.00000000	6.2 spk/s	good	12877
55	32.61113739	35	49.00000000	4.9 spk/s	mua	10093
56	37.84167099	23	32.00000000	2.6 spk/s	mua	5365
57	27.44186783	58	52.00000000	1.1 spk/s	good	2223
58	15.69646263	45	46.00000000	0.9 spk/s	mua	1943
59	15.64790154	56	56.00000000	3.7 spk/s	mua	7745
60	43.65820694	40	48.00000000	8.9 spk/s	mua	18474
62	27.73078918	42	47.00000000	0.4 spk/s	good	893
63	22.02771187	6	24.00000000	0.5 spk/s	noise	1071
64	28.44883347	56	56.00000000	0.8 spk/s	mua	1631
66	19.07604980	6	24.00000000	12.6 spk/s	noise	26069
67	25.65382385	40	48.00000000	5.6 spk/s	mua	11614
68	32.15721512	36	57.00000000	0.5 spk/s	good	1126
70	16.22223282	2	12.00000000	0.5 spk/s	mua	1067
72	25.31550980	15	21.00000000	2.2 spk/s	noise	4590
73	24.52890015	11	23.00000000	1.1 spk/s	noise	2284
74	30.98888779	51	43.00000000	2.0 spk/s	good	4056
75	26.01189423	56	56.00000000	0.6 spk/s	mua	1198
76	30.06322289	55	41.00000000	2.2 spk/s	noise	4583
77	28.11965561	39	54.00000000	1.4 spk/s	mua	2855
78	16.17497635	15	21.00000000	1.2 spk/s	mua	2490
79	21.49258423	17	20.00000000	1.2 spk/s	good	2463
80	17.38490486	2	12.00000000	1.0 spk/s	mua	2123
81	35.04914093	15	21.00000000	13.9 spk/s	noise	28760
82	22.48435974	31	15.00000000	3.1 spk/s	mua	6368
83	22.37423515	58	52.00000000	2.0 spk/s	mua	4072
