id	amplitude	channel	depth	firing_rate	group	n_spikes
0	27.88094521	49	44.00000000	1.1 spk/s	good	3048
1	44.33273697	45	46.00000000	33.4 spk/s	good	89681
2	50.44707870	44	35.00000000	3.8 spk/s	good	10161
3	35.94798660	21	31.00000000	1.3 spk/s	good	3452
4	34.22217560	45	46.00000000	1.3 spk/s	noise	3388
5	19.65860367	42	47.00000000	15.9 spk/s	good	42822
7	36.35009384	0	3.00000000	2.4 spk/s	mua	6332
9	36.66353226	18	30.00000000	3.6 spk/s	good	9540
10	42.25023651	43	34.00000000	1.3 spk/s	mua	3585
12	19.79324150	5	4.00000000	2.2 spk/s	good	5822
13	65.96507263	6	24.00000000	21.3 spk/s	good	57164
15	21.50092697	7	8.00000000	5.6 spk/s	noise	15008
16	24.09117126	20	18.00000000	4.0 spk/s	noise	10806
17	21.73962402	61	60.00000000	0.8 spk/s	noise	2118
18	19.54004478	23	32.00000000	6.4 spk/s	noise	17272
19	19.85141563	35	49.00000000	0.2 spk/s	mua	648
20	25.63731003	27	9.00000000	0.2 spk/s	mua	500
21	23.50226402	33	50.00000000	1.9 spk/s	good	5104
22	20.53739357	61	60.00000000	0.5 spk/s	noise	1257
23	23.29615974	40	48.00000000	1.6 spk/s	mua	4329
24	19.58243561	34	64.00000000	0.0 spk/s	noise	13
25	10.29866886	23	32.00000000	21.9 spk/s	noise	58799
27	18.62709808	61	60.00000000	0.3 spk/s	noise	805
28	15.66121483	29	16.00000000	13.2 spk/s	noise	35337
29	31.31525421	22	17.00000000	2.9 spk/s	good	7666
30	19.60881424	20	18.00000000	1.8 spk/s	noise	4733
31	38.26214218	23	32.00000000	9.4 spk/s	noise	25353
33	41.46972275	44	35.00000000	5.6 spk/s	mua	15120
34	28.79555321	53	42.00000000	0.1 spk/s	good	257
35	10.13781357	23	32.00000000	19.3 spk/s	noise	51805
36	18.63349152	22	17.00000000	10.3 spk/s	noise	27725
37	24.61932755	30	2.00000000	0.5 spk/s	mua	1468
38	49.74844360	16	29.00000000	9.1 spk/s	good	24411
39	38.15710831	19	19.00000000	14.0 spk/s	good	37604
40	19.16967964	23	32.00000000	4.7 spk/s	noise	12492
41	27.24036026	29	16.00000000	2.3 spk/s	noise	6044
42	39.45990372	23	32.00000000	4.8 spk/s	good	12772
44	16.89537048	0	3.00000000	2.8 spk/s	mua	7444
45	17.39052963	31	15.00000000	3.8 spk/s	noise	10143
46	35.91995239	8	25.00000000	13.2 spk/s	noise	35478
47	10.00993156	23	32.00000000	16.0 spk/s	noise	42870
48	18.51300430	33	50.00000000	0.6 spk/s	mua	1526
50	36.58042526	57	40.00000000	4.3 spk/s	good	11499
52	49.72136307	15	21.00000000	4.0 spk/s	good	10659
54	26.75201035	51	43.00000000	1.8 spk/s	mua	4716
55	27.83168411	7	8.00000000	0.3 spk/s	mua	698
56	31.15789032	57	40.00000000	0.5 spk/s	mua	1468
57	18.65677834	34	64.00000000	0.0 spk/s	noise	120
58	20.10901260	23	32.00000000	2.4 spk/s	noise	6435
59	39.07295227	13	22.00000000	4.3 spk/s	noise	11667
60	31.29055595	41	33.00000000	2.9 spk/s	good	7846
61	21.71770477	59	61.00000000	0.3 spk/s	noise	705
63	17.10470581	34	64.00000000	0.0 spk/s	noise	111
65	18.94957352	59	61.00000000	0.2 spk/s	noise	489
66	36.38009262	13	22.00000000	7.8 spk/s	noise	20899
67	21.07365036	33	50.00000000	2.6 spk/s	mua	6990
68	30.04814148	45	46.00000000	0.2 spk/s	noise	405
69	42.62509155	13	22.00000000	0.8 spk/s	noise	2055
70	36.29218674	17	20.00000000	3.1 spk/s	noise	8356
71	24.60715675	0	3.00000000	0.2 spk/s	noise	565
72	23.08658218	34	64.00000000	0.4 spk/s	noise	954
73	20.89542007	22	17.00000000	11.0 spk/s	noise	29589
75	26.97391891	7	8.00000000	0.9 spk/s	mua	2342
76	16.02867126	27	9.00000000	1.6 spk/s	mua	4242
78	16.10388565	7	8.00000000	2.2 spk/s	noise	5922
80	18.65257263	34	64.00000000	0.4 spk/s	noise	1189
81	32.47631836	49	44.00000000	18.7 spk/s	good	50344
82	21.06193924	31	15.00000000	1.6 spk/s	good	4233
84	19.13103104	2	12.00000000	0.6 spk/s	mua	1504
86	9.50280571	23	32.00000000	15.6 spk/s	noise	41927
87	19.76165771	61	60.00000000	1.4 spk/s	noise	3642
90	18.53008270	20	18.00000000	4.7 spk/s	noise	12686
92	35.36972809	21	31.00000000	2.9 spk/s	good	7674
93	45.66254807	14	28.00000000	1.5 spk/s	noise	4080
94	29.90188789	55	41.00000000	2.9 spk/s	good	7793
95	19.05041122	23	32.00000000	2.2 spk/s	noise	5946
96	24.89100266	47	45.00000000	1.2 spk/s	mua	3221
101	27.47984695	55	41.00000000	0.7 spk/s	mua	1898
102	27.39269257	22	17.00000000	0.4 spk/s	mua	1196
103	51.69615173	6	24.00000000	3.9 spk/s	good	10543
104	26.32656860	7	8.00000000	0.1 spk/s	mua	385
107	22.52396202	32	63.00000000	4.7 spk/s	noise	12706
108	27.08038712	40	48.00000000	7.7 spk/s	good	20591
110	24.21770096	47	45.00000000	0.2 spk/s	mua	556
111	27.90508080	35	49.00000000	3.6 spk/s	mua	9614
112	35.69792175	18	30.00000000	2.9 spk/s	good	7696
113	18.85519600	35	49.00000000	1.0 spk/s	mua	2562
114	23.46896362	0	3.00000000	0.7 spk/s	noise	1824
115	19.58243942	34	64.00000000	0.1 spk/s	noise	156
116	42.30155563	8	25.00000000	8.4 spk/s	good	22543
117	39.49223328	44	35.00000000	5.6 spk/s	mua	15089
118	20.14595985	59	61.00000000	1.4 spk/s	noise	3731
119	19.04128265	34	64.00000000	1.1 spk/s	noise	2852
120	47.72657776	15	21.00000000	4.2 spk/s	good	11247
121	30.04721832	44	35.00000000	3.3 spk/s	good	8986
122	21.68020248	62	62.00000000	1.2 spk/s	noise	3250
123	36.67041397	23	32.00000000	0.6 spk/s	noise	1568
127	20.17109489	34	64.00000000	0.4 spk/s	noise	1045
128	24.53542328	61	60.00000000	0.2 spk/s	noise	546
130	33.16593933	13	22.00000000	6.0 spk/s	noise	16181
131	19.61244202	7	8.00000000	6.4 spk/s	noise	17172
132	18.62710571	61	60.00000000	1.4 spk/s	noise	3652
133	28.59814262	17	20.00000000	0.7 spk/s	noise	1955
134	18.00831413	34	64.00000000	0.1 spk/s	noise	136
135	23.13426590	61	60.00000000	0.5 spk/s	noise	1297
136	19.17168617	6	24.00000000	0.2 spk/s	noise	418
137	8.97645855	31	15.00000000	0.0 spk/s	noise	12
138	21.71770477	59	61.00000000	0.9 spk/s	noise	2347
140	15.65152550	1	14.00000000	0.6 spk/s	mua	1522
141	18.81713867	63	51.00000000	0.2 spk/s	good	446
142	22.53675842	13	22.00000000	0.5 spk/s	noise	1382
144	27.11685562	45	46.00000000	0.6 spk/s	noise	1591
145	18.65258408	34	64.00000000	0.3 spk/s	noise	702
146	21.24919891	22	17.00000000	1.4 spk/s	noise	3805
147	23.05087280	0	3.00000000	2.6 spk/s	good	7110
148	39.79673004	45	46.00000000	15.7 spk/s	good	42174
149	16.21176910	6	24.00000000	0.7 spk/s	noise	1815
152	18.94957352	59	61.00000000	1.0 spk/s	noise	2644
153	24.53541756	61	60.00000000	0.7 spk/s	noise	1853
154	25.05860710	42	47.00000000	4.7 spk/s	good	12491
155	18.40475464	6	24.00000000	1.7 spk/s	noise	4665
157	27.53264046	4	13.00000000	2.4 spk/s	mua	6389
158	19.58242989	34	64.00000000	0.0 spk/s	noise	19
160	47.01637268	10	26.00000000	19.3 spk/s	mua	51725
161	20.13761902	34	64.00000000	0.7 spk/s	noise	2009
162	25.67950630	61	60.00000000	1.8 spk/s	noise	4804
163	22.29299545	59	61.00000000	1.6 spk/s	noise	4396
164	18.65257645	34	64.00000000	1.7 spk/s	noise	4587
165	39.53435516	6	24.00000000	0.4 spk/s	noise	1057
168	20.37292480	61	60.00000000	1.3 spk/s	noise	3484
169	19.17168427	6	24.00000000	0.1 spk/s	noise	318
170	27.11686134	45	46.00000000	0.1 spk/s	mua	354
171	28.67520905	30	2.00000000	0.1 spk/s	mua	344
172	47.24415588	11	23.00000000	7.9 spk/s	good	21116
173	41.91901779	50	38.00000000	14.3 spk/s	good	38530
174	21.99194145	55	41.00000000	3.6 spk/s	mua	9692
177	19.15908051	32	63.00000000	1.6 spk/s	noise	4393
178	23.13427734	61	60.00000000	1.4 spk/s	noise	3644
180	29.48394012	31	15.00000000	1.5 spk/s	good	3996
181	19.80886841	59	61.00000000	3.0 spk/s	noise	8117
182	32.69174194	20	18.00000000	2.0 spk/s	good	5403
183	36.75003052	23	32.00000000	3.7 spk/s	good	9842
184	36.88957214	55	41.00000000	5.5 spk/s	mua	14804
186	35.76849747	13	22.00000000	2.2 spk/s	noise	6014
187	48.08132935	6	24.00000000	0.5 spk/s	noise	1209
188	19.24443054	59	61.00000000	1.5 spk/s	noise	3921
190	18.65677643	34	64.00000000	0.2 spk/s	noise	407
192	18.60290909	61	60.00000000	1.1 spk/s	noise	2982
193	19.87438202	40	48.00000000	2.8 spk/s	mua	7636
194	24.16756439	9	11.00000000	0.5 spk/s	mua	1312
195	24.37244225	42	47.00000000	0.3 spk/s	mua	856
196	30.80732536	23	32.00000000	4.2 spk/s	good	11216
203	71.87245178	14	28.00000000	23.0 spk/s	good	61807
205	32.97209167	13	22.00000000	30.1 spk/s	noise	80774
207	52.39067459	8	25.00000000	16.0 spk/s	good	42852
211	49.49145126	11	23.00000000	22.5 spk/s	good	60465
213	61.04815674	6	24.00000000	13.4 spk/s	good	36022
214	36.44636917	7	8.00000000	14.8 spk/s	good	39750
215	43.29571915	12	27.00000000	35.4 spk/s	good	95095
217	21.51022148	24	6.00000000	12.1 spk/s	good	32583
219	25.55392838	0	3.00000000	11.2 spk/s	good	30109
220	18.82323456	0	3.00000000	5.1 spk/s	noise	13698
221	34.65227127	15	21.00000000	1.6 spk/s	noise	4394
