id	amplitude	channel	depth	firing_rate	group	n_spikes
86	19.10369873	7	8.00000000	6.3 spk/s	noise	19818
87	19.38497162	6	24.00000000	0.9 spk/s	noise	2829
89	24.72431374	11	23.00000000	1.2 spk/s	good	3725
90	39.61458969	12	27.00000000	1.7 spk/s	mua	5253
91	39.03454208	23	32.00000000	4.9 spk/s	mua	15466
92	26.95951653	62	62.00000000	1.7 spk/s	good	5357
93	26.47295761	40	48.00000000	1.6 spk/s	mua	5113
94	34.07174683	14	28.00000000	2.6 spk/s	mua	8026
97	32.78818130	50	38.00000000	3.0 spk/s	good	9517
98	25.71520615	39	54.00000000	1.1 spk/s	mua	3504
99	48.03992844	41	33.00000000	6.0 spk/s	good	18753
100	35.92280960	41	33.00000000	3.3 spk/s	good	10435
101	16.58853531	23	32.00000000	0.5 spk/s	noise	1719
102	23.55440712	33	50.00000000	2.1 spk/s	mua	6501
103	20.43228912	20	18.00000000	5.0 spk/s	noise	15720
104	43.32672882	18	30.00000000	2.6 spk/s	mua	8097
106	17.55611420	6	24.00000000	2.3 spk/s	noise	7112
107	28.05236435	45	46.00000000	0.8 spk/s	good	2371
108	37.30523682	6	24.00000000	10.9 spk/s	good	34189
109	16.64589310	2	12.00000000	3.8 spk/s	noise	12080
110	32.91367722	49	44.00000000	1.4 spk/s	good	4282
111	23.76857948	19	19.00000000	1.2 spk/s	good	3836
112	19.17878342	6	24.00000000	9.3 spk/s	noise	29210
113	41.81981277	14	28.00000000	1.0 spk/s	mua	3274
114	17.22567749	6	24.00000000	1.8 spk/s	noise	5548
118	25.87746811	37	55.00000000	3.2 spk/s	mua	9949
119	17.51264954	20	18.00000000	0.8 spk/s	noise	2648
123	22.57861710	15	21.00000000	0.3 spk/s	noise	964
124	26.57406044	54	59.00000000	2.3 spk/s	good	7229
125	29.98560143	4	13.00000000	1.5 spk/s	good	4627
126	26.83299637	37	55.00000000	0.7 spk/s	mua	2161
127	33.72461700	10	26.00000000	1.6 spk/s	noise	5150
128	25.15081596	58	52.00000000	3.4 spk/s	good	10810
131	28.76147461	37	55.00000000	0.3 spk/s	mua	929
132	29.85139084	41	33.00000000	7.5 spk/s	mua	23543
133	35.62352753	23	32.00000000	0.1 spk/s	noise	302
134	38.57971954	18	30.00000000	4.3 spk/s	mua	13502
135	23.60574341	25	10.00000000	2.1 spk/s	mua	6652
136	14.02564812	6	24.00000000	0.3 spk/s	noise	1063
137	24.46949768	11	23.00000000	2.5 spk/s	mua	7940
138	18.27233887	6	24.00000000	0.5 spk/s	noise	1536
139	31.70621872	52	39.00000000	2.2 spk/s	good	6888
140	29.48131943	48	37.00000000	13.4 spk/s	good	41985
141	39.56139374	41	33.00000000	8.7 spk/s	good	27434
142	37.35225677	12	27.00000000	2.5 spk/s	mua	7977
144	30.26912117	12	27.00000000	0.6 spk/s	noise	1907
145	18.86694717	2	12.00000000	2.2 spk/s	good	7024
146	18.31617546	15	21.00000000	3.0 spk/s	noise	9313
147	33.69595337	21	31.00000000	0.1 spk/s	noise	165
148	22.83365822	9	11.00000000	0.5 spk/s	good	1630
149	15.09246349	39	54.00000000	0.2 spk/s	noise	747
151	30.51028252	36	57.00000000	1.2 spk/s	good	3816
154	16.94972992	6	24.00000000	3.4 spk/s	noise	10828
155	22.23587418	59	61.00000000	5.6 spk/s	good	17590
156	24.16402054	63	51.00000000	0.8 spk/s	mua	2546
157	30.14961815	12	27.00000000	0.3 spk/s	noise	905
160	25.38966751	58	52.00000000	1.2 spk/s	mua	3781
161	39.39572906	16	29.00000000	0.9 spk/s	mua	2816
162	22.56548309	31	15.00000000	6.1 spk/s	good	19170
163	23.45061684	20	18.00000000	1.4 spk/s	good	4347
164	25.22190857	52	39.00000000	3.4 spk/s	good	10696
165	28.97721481	63	51.00000000	8.3 spk/s	good	25956
167	35.60785294	19	19.00000000	0.5 spk/s	mua	1539
168	16.82566452	6	24.00000000	5.0 spk/s	noise	15793
169	23.85517120	45	46.00000000	2.9 spk/s	mua	9006
170	27.55834961	55	41.00000000	3.5 spk/s	good	10959
173	30.10959816	54	59.00000000	1.2 spk/s	good	3664
174	15.40797997	15	21.00000000	0.2 spk/s	noise	657
176	27.26451111	63	51.00000000	0.7 spk/s	mua	2106
178	29.06315804	10	26.00000000	3.6 spk/s	good	11261
179	19.57078171	6	24.00000000	1.8 spk/s	noise	5584
180	19.33780479	29	16.00000000	4.4 spk/s	noise	13971
182	18.69438934	15	21.00000000	0.7 spk/s	noise	2094
183	16.41726685	6	24.00000000	2.1 spk/s	noise	6580
184	21.95013237	63	51.00000000	2.1 spk/s	mua	6644
185	26.31415749	59	61.00000000	2.0 spk/s	good	6418
187	19.10644531	6	24.00000000	0.8 spk/s	noise	2583
188	25.85704803	35	49.00000000	0.2 spk/s	mua	529
189	36.70532608	52	39.00000000	14.3 spk/s	good	44794
190	20.94874001	39	54.00000000	0.4 spk/s	mua	1121
191	16.15446472	6	24.00000000	0.1 spk/s	noise	347
194	36.67866135	18	30.00000000	0.7 spk/s	mua	2312
195	33.33974838	13	22.00000000	0.7 spk/s	mua	2124
197	42.77456665	23	32.00000000	1.2 spk/s	mua	3924
198	26.72623253	33	50.00000000	1.0 spk/s	mua	3242
243	51.16294861	16	29.00000000	19.3 spk/s	good	60662
245	34.47939682	44	35.00000000	14.5 spk/s	good	45602
297	32.71709061	44	35.00000000	1.5 spk/s	noise	4595
299	27.31844330	49	44.00000000	13.4 spk/s	good	41956
300	46.97592926	21	31.00000000	11.6 spk/s	good	36582
303	36.51360703	17	20.00000000	12.2 spk/s	good	38454
305	49.90225983	18	30.00000000	9.8 spk/s	good	30779
411	43.61396408	16	29.00000000	4.8 spk/s	good	15228
412	42.00679779	23	32.00000000	11.9 spk/s	good	37487
413	32.29386139	54	59.00000000	13.6 spk/s	good	42840
414	39.25560379	46	36.00000000	11.9 spk/s	good	37445
535	28.20424652	23	32.00000000	0.5 spk/s	mua	1567
536	23.80477524	25	10.00000000	11.0 spk/s	good	34578
538	26.13195992	37	55.00000000	9.8 spk/s	good	30658
539	33.60086441	14	28.00000000	6.1 spk/s	good	19040
541	38.18630981	54	59.00000000	7.1 spk/s	good	22443
542	25.85093689	9	11.00000000	4.0 spk/s	good	12434
544	26.91294861	8	25.00000000	2.6 spk/s	mua	8098
545	29.50472641	9	11.00000000	3.9 spk/s	good	12242
692	40.05326080	14	28.00000000	5.6 spk/s	good	17633
693	30.46085358	59	61.00000000	1.1 spk/s	mua	3423
