id	amplitude	channel	depth	firing_rate	group	n_spikes
1	46.22146988	6	24.00000000	5.4 spk/s	good	11617
3	20.04160118	31	15.00000000	2.2 spk/s	noise	4775
4	16.36558151	1	14.00000000	0.3 spk/s	noise	584
5	22.91183662	35	49.00000000	1.8 spk/s	good	3983
6	27.14468956	41	33.00000000	0.9 spk/s	good	1963
7	17.94402313	57	40.00000000	2.7 spk/s	mua	5825
9	39.91430283	8	25.00000000	16.6 spk/s	good	36032
11	18.43062782	39	54.00000000	3.1 spk/s	mua	6759
13	20.21603966	58	52.00000000	0.6 spk/s	mua	1333
17	22.16482925	58	52.00000000	4.6 spk/s	good	9936
19	16.52300835	58	52.00000000	2.7 spk/s	mua	5921
20	21.30208969	31	15.00000000	0.4 spk/s	noise	799
22	34.35424423	4	13.00000000	0.3 spk/s	mua	709
23	28.49257851	12	27.00000000	1.4 spk/s	noise	3098
24	17.94456673	22	17.00000000	2.5 spk/s	noise	5424
25	15.28915691	39	54.00000000	0.2 spk/s	mua	521
26	25.03676987	2	12.00000000	2.0 spk/s	good	4260
27	15.42240334	35	49.00000000	0.3 spk/s	mua	630
29	16.66292953	1	14.00000000	0.5 spk/s	noise	988
31	13.45420456	33	50.00000000	2.5 spk/s	mua	5502
34	16.77629852	24	6.00000000	1.8 spk/s	good	3824
37	18.30266762	34	64.00000000	0.6 spk/s	noise	1270
38	21.83986664	25	10.00000000	4.3 spk/s	good	9225
40	14.36256886	40	48.00000000	2.7 spk/s	mua	5745
42	37.44852066	57	40.00000000	6.5 spk/s	good	14183
43	20.84845734	1	14.00000000	1.4 spk/s	noise	3004
44	27.19978905	10	26.00000000	0.5 spk/s	noise	1163
45	28.11555099	3	5.00000000	1.5 spk/s	good	3208
46	24.83844948	18	30.00000000	3.5 spk/s	good	7509
47	24.05593491	44	35.00000000	0.1 spk/s	mua	222
48	18.39792824	58	52.00000000	4.6 spk/s	mua	10010
49	17.66142273	6	24.00000000	1.0 spk/s	noise	2064
