id	amplitude	channel	depth	firing_rate	group	n_spikes
2	34.50341415	16	29.00000000	4.0 spk/s	good	9145
3	44.95680237	44	35.00000000	3.4 spk/s	mua	7627
4	23.29035950	20	18.00000000	0.0 spk/s	noise	91
5	51.04939651	41	33.00000000	1.0 spk/s	good	2374
8	27.95337296	7	8.00000000	1.0 spk/s	good	2233
9	74.25560760	43	34.00000000	4.1 spk/s	mua	9254
11	34.15637970	20	18.00000000	1.4 spk/s	mua	3188
12	21.22298431	29	16.00000000	1.7 spk/s	noise	3847
13	24.16790009	2	12.00000000	1.7 spk/s	good	3750
15	38.82117462	16	29.00000000	3.4 spk/s	good	7727
18	18.86028671	23	32.00000000	0.6 spk/s	noise	1342
21	39.23474884	23	32.00000000	1.5 spk/s	noise	3362
22	37.37200928	21	31.00000000	3.0 spk/s	good	6759
25	31.08805084	9	11.00000000	6.8 spk/s	mua	15460
26	53.60659790	8	25.00000000	3.9 spk/s	good	8879
27	25.12299347	16	29.00000000	0.1 spk/s	noise	135
29	36.04716492	16	29.00000000	1.6 spk/s	good	3662
32	63.15203094	44	35.00000000	5.5 spk/s	mua	12472
33	26.42720413	42	47.00000000	1.2 spk/s	good	2675
34	23.75093460	31	15.00000000	0.6 spk/s	noise	1400
39	18.67984200	6	24.00000000	4.5 spk/s	noise	10102
40	30.00349617	29	16.00000000	2.2 spk/s	good	5044
41	24.17172241	31	15.00000000	2.4 spk/s	good	5358
42	25.12300110	16	29.00000000	0.2 spk/s	noise	438
44	22.54294395	25	10.00000000	0.7 spk/s	good	1578
46	30.36794853	20	18.00000000	34.7 spk/s	noise	78669
48	39.18991470	19	19.00000000	0.0 spk/s	noise	44
49	18.67366219	20	18.00000000	0.4 spk/s	noise	1000
50	23.65052032	19	19.00000000	0.8 spk/s	noise	1810
51	35.24454117	26	7.00000000	0.0 spk/s	mua	65
52	21.82903671	37	55.00000000	0.0 spk/s	mua	25
53	18.56856537	6	24.00000000	1.2 spk/s	noise	2640
54	18.91356277	6	24.00000000	1.4 spk/s	noise	3173
55	43.94638824	17	20.00000000	0.4 spk/s	mua	907
57	16.41638756	20	18.00000000	1.3 spk/s	noise	2966
59	38.88229370	4	13.00000000	1.5 spk/s	good	3355
60	37.85163879	2	12.00000000	0.0 spk/s	mua	52
61	33.72848892	7	8.00000000	29.9 spk/s	noise	67847
62	23.32532883	4	13.00000000	3.4 spk/s	noise	7625
63	33.16483307	14	28.00000000	0.7 spk/s	noise	1581
64	36.20354843	17	20.00000000	14.7 spk/s	good	33357
65	26.65324974	28	1.00000000	0.0 spk/s	mua	14
69	31.80288696	2	12.00000000	0.0 spk/s	noise	32
70	51.77730942	21	31.00000000	2.2 spk/s	good	4941
71	21.19955063	4	13.00000000	0.4 spk/s	noise	854
76	24.15324402	24	6.00000000	1.0 spk/s	good	2272
78	46.75469971	43	34.00000000	0.0 spk/s	mua	3
80	23.54392052	5	4.00000000	1.5 spk/s	noise	3488
83	19.01841736	6	24.00000000	7.8 spk/s	noise	17806
84	25.89291382	37	55.00000000	0.0 spk/s	mua	34
87	19.25909233	16	29.00000000	1.3 spk/s	noise	2893
88	23.22661781	6	24.00000000	3.3 spk/s	noise	7481
89	16.90193367	6	24.00000000	0.2 spk/s	noise	506
90	39.43331146	10	26.00000000	5.6 spk/s	mua	12677
91	23.65051842	19	19.00000000	2.9 spk/s	noise	6628
92	9.75883579	8	25.00000000	0.0 spk/s	noise	23
93	17.68031120	26	7.00000000	2.7 spk/s	mua	6056
94	19.21134186	4	13.00000000	2.6 spk/s	noise	5881
96	47.48368073	23	32.00000000	0.7 spk/s	noise	1553
97	20.43170166	19	19.00000000	0.8 spk/s	noise	1827
98	28.61021996	24	6.00000000	0.0 spk/s	mua	23
99	25.18603706	8	25.00000000	3.9 spk/s	noise	8796
101	42.59265137	14	28.00000000	4.9 spk/s	good	11081
102	20.89641953	24	6.00000000	2.4 spk/s	good	5370
103	20.14810562	4	13.00000000	2.3 spk/s	noise	5203
105	12.67357731	63	51.00000000	1.3 spk/s	mua	2905
107	36.01139069	2	12.00000000	0.0 spk/s	noise	98
108	21.19955444	4	13.00000000	1.2 spk/s	noise	2744
109	34.97642517	13	22.00000000	1.5 spk/s	good	3304
110	23.29035187	20	18.00000000	0.0 spk/s	mua	8
112	10.38146210	52	39.00000000	2.4 spk/s	noise	5498
113	30.96882629	44	35.00000000	4.2 spk/s	mua	9451
114	20.57933807	4	13.00000000	13.5 spk/s	noise	30614
115	22.20939827	10	26.00000000	3.4 spk/s	noise	7710
116	22.35098457	57	40.00000000	3.1 spk/s	mua	7069
117	27.99420929	29	16.00000000	2.4 spk/s	good	5555
118	32.06444168	24	6.00000000	0.1 spk/s	mua	172
120	37.98366165	41	33.00000000	0.4 spk/s	mua	857
121	45.01346970	22	17.00000000	5.1 spk/s	good	11472
123	19.93253517	25	10.00000000	1.4 spk/s	good	3148
124	25.27225685	17	20.00000000	1.4 spk/s	noise	3106
