id	amplitude	channel	depth	firing_rate	group	n_spikes
0	18.17631149	6	24.00000000	0.6 spk/s	noise	1779
1	47.59752655	53	42.00000000	11.4 spk/s	mua	33694
3	30.97528839	53	42.00000000	3.8 spk/s	good	11300
4	29.42127419	58	52.00000000	1.6 spk/s	mua	4817
5	29.74890709	40	48.00000000	4.7 spk/s	mua	13942
8	43.16549301	36	57.00000000	11.7 spk/s	good	34679
9	25.49419403	63	51.00000000	3.9 spk/s	mua	11373
10	31.52342224	60	53.00000000	0.3 spk/s	mua	788
11	7.85721445	6	24.00000000	0.0 spk/s	noise	128
14	23.85598755	33	50.00000000	4.1 spk/s	good	12106
15	18.12913895	10	26.00000000	2.3 spk/s	noise	6738
16	34.73619461	31	15.00000000	1.5 spk/s	good	4316
17	36.86694336	57	40.00000000	1.9 spk/s	mua	5497
18	17.78243637	6	24.00000000	1.7 spk/s	noise	5015
19	32.21168518	2	12.00000000	1.3 spk/s	mua	3740
21	28.45752335	36	57.00000000	0.3 spk/s	good	972
22	17.83280563	20	18.00000000	2.6 spk/s	noise	7589
23	28.83276749	33	50.00000000	5.1 spk/s	good	15151
24	28.73562622	39	54.00000000	0.7 spk/s	mua	1944
25	46.06381226	13	22.00000000	3.2 spk/s	good	9524
26	28.55370331	36	57.00000000	3.5 spk/s	good	10272
27	19.16596985	6	24.00000000	4.0 spk/s	noise	11704
28	33.37304306	6	24.00000000	1.9 spk/s	good	5585
30	31.51883698	49	44.00000000	6.9 spk/s	good	20384
31	34.60413742	41	33.00000000	1.8 spk/s	noise	5283
35	23.58450699	58	52.00000000	0.1 spk/s	mua	358
36	15.08673859	15	21.00000000	0.1 spk/s	noise	207
39	40.42049789	20	18.00000000	2.3 spk/s	good	6829
41	28.00070572	51	43.00000000	1.3 spk/s	mua	3729
43	31.74329376	18	30.00000000	2.4 spk/s	good	7148
44	28.26444817	41	33.00000000	0.4 spk/s	mua	1221
46	30.51639175	55	41.00000000	2.4 spk/s	mua	7107
48	34.53395081	44	35.00000000	3.8 spk/s	mua	11316
49	43.64676666	49	44.00000000	4.1 spk/s	mua	12088
51	26.84665298	58	52.00000000	0.5 spk/s	good	1397
52	18.87529564	6	24.00000000	7.7 spk/s	noise	22798
