id	amplitude	channel	depth	firing_rate	group	n_spikes
165	21.43651199	57	40.00000000	1.2 spk/s	mua	3287
166	29.85311127	8	25.00000000	0.2 spk/s	noise	588
167	20.71146011	42	47.00000000	2.9 spk/s	good	7775
168	22.68043900	26	7.00000000	2.4 spk/s	good	6352
170	22.53692245	46	36.00000000	5.5 spk/s	mua	14745
171	22.98687363	33	50.00000000	5.8 spk/s	mua	15629
172	30.59523773	6	24.00000000	12.8 spk/s	noise	34524
173	21.99305344	8	25.00000000	2.2 spk/s	noise	5857
174	22.43157578	34	64.00000000	0.1 spk/s	noise	368
175	10.21178436	23	32.00000000	9.6 spk/s	noise	25699
177	36.32202530	23	32.00000000	0.0 spk/s	noise	87
179	25.55104828	7	8.00000000	11.0 spk/s	noise	29718
180	17.10288620	45	46.00000000	3.9 spk/s	noise	10415
182	15.17086029	63	51.00000000	4.8 spk/s	noise	12992
184	43.51397324	23	32.00000000	9.3 spk/s	noise	25058
186	19.31441307	23	32.00000000	1.5 spk/s	noise	4062
187	20.00123787	40	48.00000000	1.6 spk/s	good	4298
188	25.38489532	23	32.00000000	9.1 spk/s	noise	24358
190	19.91327667	29	16.00000000	0.2 spk/s	noise	421
192	45.57978821	13	22.00000000	46.9 spk/s	good	126115
193	53.08492279	6	24.00000000	15.0 spk/s	good	40390
355	20.34733009	47	45.00000000	2.5 spk/s	good	6667
356	21.89353561	4	13.00000000	0.3 spk/s	noise	721
358	23.31712723	24	6.00000000	0.2 spk/s	mua	665
362	41.71664429	6	24.00000000	1.3 spk/s	noise	3430
364	41.05184555	12	27.00000000	10.9 spk/s	good	29435
419	34.40091324	44	35.00000000	10.8 spk/s	mua	29136
422	62.39828491	43	34.00000000	10.2 spk/s	good	27483
423	41.33520889	16	29.00000000	7.2 spk/s	good	19268
424	18.39352036	9	11.00000000	7.1 spk/s	good	19132
425	37.00173569	21	31.00000000	6.8 spk/s	good	18284
427	41.10211945	18	30.00000000	4.1 spk/s	mua	10958
431	17.67615891	2	12.00000000	5.8 spk/s	good	15637
433	23.69233131	27	9.00000000	5.3 spk/s	good	14380
434	45.30733109	23	32.00000000	4.7 spk/s	good	12741
435	30.03333473	49	44.00000000	6.6 spk/s	good	17631
436	50.41763306	48	37.00000000	3.8 spk/s	good	10232
437	39.65318298	18	30.00000000	4.2 spk/s	good	11387
438	29.26493454	1	14.00000000	3.9 spk/s	good	10501
441	39.41807938	8	25.00000000	2.0 spk/s	good	5358
573	47.92067337	10	26.00000000	11.0 spk/s	good	29649
824	38.60201263	14	28.00000000	1.6 spk/s	good	4286
825	34.62492371	12	27.00000000	8.2 spk/s	good	22060
827	21.13086510	35	49.00000000	0.7 spk/s	good	1983
919	18.93432236	35	49.00000000	0.9 spk/s	good	2455
920	24.48962784	33	50.00000000	0.5 spk/s	good	1450
