id	amplitude	channel	depth	firing_rate	group	n_spikes
0	54.19090652	52	39.00000000	15.0 spk/s	good	32045
1	38.17716599	57	40.00000000	1.3 spk/s	mua	2839
2	27.21302032	18	30.00000000	0.2 spk/s	mua	399
3	27.95935249	18	30.00000000	1.1 spk/s	mua	2460
4	26.88203430	6	24.00000000	0.3 spk/s	mua	664
6	20.96244431	6	24.00000000	0.3 spk/s	noise	689
9	16.47145844	44	35.00000000	2.0 spk/s	noise	4281
10	22.40273094	43	34.00000000	6.8 spk/s	good	14477
11	32.54863739	57	40.00000000	0.6 spk/s	mua	1353
12	16.49710846	37	55.00000000	0.8 spk/s	mua	1796
13	21.28388596	34	64.00000000	0.1 spk/s	noise	157
15	29.03867531	46	36.00000000	2.8 spk/s	mua	5911
16	31.02392578	49	44.00000000	4.4 spk/s	good	9444
17	19.19514656	51	43.00000000	0.3 spk/s	mua	562
18	24.00313568	45	46.00000000	1.5 spk/s	good	3305
20	17.35623550	14	28.00000000	0.4 spk/s	noise	896
21	17.45680237	6	24.00000000	0.2 spk/s	noise	410
22	41.26718903	50	38.00000000	1.1 spk/s	noise	2315
24	28.23437119	55	41.00000000	2.6 spk/s	good	5502
25	17.79220390	56	56.00000000	0.3 spk/s	noise	720
26	18.00966644	1	14.00000000	5.2 spk/s	good	11182
27	19.43965912	60	53.00000000	0.9 spk/s	mua	1969
28	17.68856812	56	56.00000000	1.1 spk/s	mua	2375
31	21.45325470	13	22.00000000	0.5 spk/s	noise	1153
33	21.98045731	0	3.00000000	13.3 spk/s	noise	28439
36	18.48638535	15	21.00000000	0.4 spk/s	noise	818
37	38.75643539	52	39.00000000	1.5 spk/s	good	3238
38	23.42072105	14	28.00000000	5.2 spk/s	mua	11112
40	26.02384758	23	32.00000000	5.7 spk/s	noise	12272
41	21.82370186	35	49.00000000	2.0 spk/s	good	4251
42	29.87784004	18	30.00000000	0.7 spk/s	mua	1524
43	23.51414871	6	24.00000000	3.2 spk/s	mua	6785
45	20.48064232	20	18.00000000	0.7 spk/s	noise	1548
46	19.74805450	13	22.00000000	1.5 spk/s	noise	3238
47	16.74104500	20	18.00000000	1.7 spk/s	mua	3669
48	15.85940170	39	54.00000000	0.1 spk/s	noise	156
49	17.13360214	29	16.00000000	3.2 spk/s	mua	6888
53	54.21906281	52	39.00000000	10.7 spk/s	good	22929
54	17.41421127	56	56.00000000	1.1 spk/s	mua	2306
57	22.51531410	23	32.00000000	0.3 spk/s	noise	664
59	20.34976959	6	24.00000000	2.3 spk/s	noise	4871
60	23.51403618	20	18.00000000	4.3 spk/s	noise	9224
63	12.59391212	61	60.00000000	0.7 spk/s	mua	1548
65	20.90375900	20	18.00000000	0.2 spk/s	noise	488
66	18.86862183	34	64.00000000	0.6 spk/s	noise	1331
67	14.05203819	20	18.00000000	1.0 spk/s	noise	2222
68	18.98788071	35	49.00000000	4.9 spk/s	noise	10475
69	26.08106613	21	31.00000000	2.9 spk/s	mua	6317
70	20.00574112	35	49.00000000	13.4 spk/s	noise	28671
71	20.76899147	6	24.00000000	0.6 spk/s	noise	1206
75	49.60144043	55	41.00000000	10.0 spk/s	good	21498
76	23.57226562	58	52.00000000	0.5 spk/s	noise	1052
77	18.97825623	36	57.00000000	3.3 spk/s	noise	7117
78	14.81286907	15	21.00000000	2.0 spk/s	mua	4227
79	19.93857193	23	32.00000000	0.9 spk/s	noise	1877
80	21.80665588	23	32.00000000	0.4 spk/s	noise	894
82	10.90742493	20	18.00000000	0.5 spk/s	noise	1088
83	16.71192932	20	18.00000000	1.5 spk/s	noise	3200
84	22.03256989	29	16.00000000	10.7 spk/s	good	22980
85	29.25859833	21	31.00000000	4.5 spk/s	mua	9668
87	19.79710007	41	33.00000000	2.4 spk/s	good	5052
88	26.34507942	50	38.00000000	2.4 spk/s	mua	5159
89	34.40303802	51	43.00000000	6.8 spk/s	good	14576
90	19.38954926	20	18.00000000	1.0 spk/s	noise	2061
91	37.98210526	21	31.00000000	6.4 spk/s	good	13786
93	30.24793434	47	45.00000000	6.5 spk/s	mua	13815
94	24.17905045	49	44.00000000	4.0 spk/s	noise	8573
95	20.53055573	12	27.00000000	7.4 spk/s	mua	15944
96	17.26226044	46	36.00000000	9.8 spk/s	noise	21083
97	17.22910690	12	27.00000000	1.4 spk/s	mua	2911
98	18.11463356	63	51.00000000	2.2 spk/s	mua	4730
99	20.31958389	40	48.00000000	1.9 spk/s	mua	4172
101	24.92081261	20	18.00000000	2.7 spk/s	noise	5838
104	16.82853127	2	12.00000000	0.0 spk/s	mua	19
107	19.72344780	60	53.00000000	0.0 spk/s	noise	1
108	26.81389618	47	45.00000000	1.8 spk/s	good	3759
109	17.45679855	6	24.00000000	0.8 spk/s	noise	1707
111	20.31478882	58	52.00000000	3.6 spk/s	mua	7771
112	23.73541069	10	26.00000000	1.3 spk/s	noise	2866
113	17.13106537	37	55.00000000	2.8 spk/s	mua	5925
115	12.29956245	36	57.00000000	2.8 spk/s	noise	6094
117	23.03839493	46	36.00000000	14.7 spk/s	noise	31472
120	21.47626495	6	24.00000000	1.7 spk/s	noise	3591
121	21.80665588	23	32.00000000	1.6 spk/s	noise	3396
122	19.43059158	4	13.00000000	9.7 spk/s	noise	20704
123	21.28389740	34	64.00000000	0.3 spk/s	noise	664
124	16.56333923	33	50.00000000	2.6 spk/s	mua	5644
125	27.25420570	43	34.00000000	1.6 spk/s	mua	3479
128	25.97951889	51	43.00000000	0.8 spk/s	good	1719
129	19.01478195	4	13.00000000	3.5 spk/s	noise	7474
130	15.97169209	20	18.00000000	0.5 spk/s	noise	1167
131	12.38056755	20	18.00000000	1.2 spk/s	noise	2539
132	21.80666351	23	32.00000000	0.4 spk/s	noise	811
133	22.39523315	20	18.00000000	3.6 spk/s	noise	7782
134	19.35676765	6	24.00000000	3.2 spk/s	mua	6751
135	22.11507034	63	51.00000000	3.4 spk/s	good	7359
136	16.82853127	2	12.00000000	0.2 spk/s	mua	500
137	17.29071426	6	24.00000000	1.1 spk/s	noise	2316
138	16.39162827	10	26.00000000	0.4 spk/s	noise	849
139	20.76898766	6	24.00000000	3.2 spk/s	noise	6810
140	12.38056755	20	18.00000000	0.6 spk/s	noise	1188
141	17.57115746	6	24.00000000	1.5 spk/s	noise	3245
142	26.36813354	44	35.00000000	4.0 spk/s	noise	8658
144	16.66627502	20	18.00000000	0.3 spk/s	noise	627
145	14.54882336	23	32.00000000	0.0 spk/s	mua	23
146	22.36011887	23	32.00000000	0.2 spk/s	noise	326
147	34.52253723	57	40.00000000	1.1 spk/s	good	2332
148	22.36012268	23	32.00000000	0.4 spk/s	noise	940
149	23.84412766	44	35.00000000	2.5 spk/s	noise	5390
150	19.95152283	34	64.00000000	0.9 spk/s	noise	1844
151	22.96038818	4	13.00000000	16.2 spk/s	noise	34658
153	17.93821335	54	59.00000000	0.1 spk/s	noise	224
154	29.89478111	50	38.00000000	2.2 spk/s	good	4625
157	16.06590271	20	18.00000000	0.1 spk/s	noise	161
160	17.11015892	2	12.00000000	0.1 spk/s	mua	186
161	14.05203629	20	18.00000000	2.6 spk/s	noise	5674
162	29.20113945	44	35.00000000	3.0 spk/s	good	6435
163	20.48064423	20	18.00000000	2.5 spk/s	noise	5278
164	19.75135040	54	59.00000000	1.7 spk/s	mua	3590
165	17.97308922	22	17.00000000	1.4 spk/s	mua	3076
166	19.88698959	4	13.00000000	0.8 spk/s	good	1759
167	21.56475449	51	43.00000000	0.6 spk/s	good	1205
170	15.85940361	39	54.00000000	0.1 spk/s	noise	145
171	46.63645935	50	38.00000000	1.3 spk/s	mua	2779
172	23.72068024	12	27.00000000	2.3 spk/s	noise	5020
174	19.77850342	60	53.00000000	1.3 spk/s	mua	2779
175	19.95151138	34	64.00000000	0.5 spk/s	noise	990
176	35.41741562	56	56.00000000	68.0 spk/s	noise	145658
179	28.17284393	43	34.00000000	3.2 spk/s	good	6777
180	24.90998459	41	33.00000000	10.7 spk/s	noise	22854
181	12.09607315	6	24.00000000	8.8 spk/s	noise	18933
183	16.72785950	13	22.00000000	0.4 spk/s	mua	868
184	16.72204208	4	13.00000000	5.0 spk/s	good	10704
186	25.42329216	45	46.00000000	0.5 spk/s	good	1098
188	14.50202656	39	54.00000000	1.1 spk/s	mua	2281
193	47.36341858	52	39.00000000	22.5 spk/s	good	48131
194	32.67447281	43	34.00000000	16.4 spk/s	good	35130
195	12.03353405	23	32.00000000	0.4 spk/s	noise	899
196	14.43961716	39	54.00000000	0.3 spk/s	noise	555
197	16.82853508	2	12.00000000	0.1 spk/s	mua	222
198	17.24886894	56	56.00000000	0.4 spk/s	noise	894
204	41.21661377	23	32.00000000	14.1 spk/s	good	30215
207	42.92895889	23	32.00000000	13.0 spk/s	good	27761
209	29.28396988	10	26.00000000	4.0 spk/s	mua	8630
212	25.87159348	8	25.00000000	1.0 spk/s	noise	2125
213	28.05791283	50	38.00000000	1.0 spk/s	good	2196
214	29.14904785	48	37.00000000	5.0 spk/s	good	10658
215	28.66139030	47	45.00000000	3.7 spk/s	good	7988
217	27.10885811	53	42.00000000	3.7 spk/s	good	7874
220	32.94088745	50	38.00000000	2.4 spk/s	good	5092
381	42.24680710	52	39.00000000	2.5 spk/s	good	5413
382	29.46999359	57	40.00000000	2.0 spk/s	good	4186
383	22.90671349	42	47.00000000	1.8 spk/s	mua	3950
384	30.58111382	55	41.00000000	0.6 spk/s	mua	1383
385	18.24469948	39	54.00000000	3.1 spk/s	mua	6561
