id	amplitude	channel	depth	firing_rate	group	n_spikes
45	38.41247177	44	35.00000000	10.5 spk/s	good	24034
46	30.44993019	45	46.00000000	1.3 spk/s	noise	3051
47	18.75008774	16	29.00000000	0.6 spk/s	noise	1369
50	19.57606888	30	2.00000000	0.6 spk/s	noise	1357
51	18.10085106	56	56.00000000	0.8 spk/s	noise	1812
52	29.73563385	57	40.00000000	5.0 spk/s	good	11518
55	38.95338821	0	3.00000000	0.8 spk/s	mua	1726
56	19.54746246	3	5.00000000	7.9 spk/s	noise	18154
57	20.38622856	20	18.00000000	5.0 spk/s	noise	11488
58	36.05306244	22	17.00000000	1.3 spk/s	good	2876
60	39.88236237	41	33.00000000	6.7 spk/s	good	15402
62	22.30212975	60	53.00000000	3.5 spk/s	noise	8021
66	21.21653366	34	64.00000000	0.4 spk/s	noise	969
67	24.14956284	42	47.00000000	5.4 spk/s	mua	12450
68	29.05032730	8	25.00000000	0.8 spk/s	noise	1907
69	41.62345505	49	44.00000000	3.4 spk/s	mua	7780
71	29.05031967	8	25.00000000	2.7 spk/s	noise	6098
72	20.66896439	8	25.00000000	2.7 spk/s	noise	6311
73	22.50089455	13	22.00000000	0.5 spk/s	noise	1253
74	19.45587540	15	21.00000000	0.2 spk/s	good	517
75	23.15277863	20	18.00000000	2.5 spk/s	noise	5806
77	29.86687469	55	41.00000000	2.8 spk/s	good	6366
78	18.73467636	34	64.00000000	0.3 spk/s	noise	709
79	15.65593719	40	48.00000000	5.2 spk/s	mua	11994
80	16.61281586	34	64.00000000	0.2 spk/s	noise	378
83	78.69072723	28	1.00000000	2.3 spk/s	mua	5323
84	22.50062180	4	13.00000000	11.9 spk/s	noise	27450
85	48.74703979	0	3.00000000	0.2 spk/s	mua	505
86	21.47180939	15	21.00000000	0.6 spk/s	good	1422
87	23.62507629	28	1.00000000	0.6 spk/s	noise	1366
88	28.76240730	16	29.00000000	0.3 spk/s	mua	729
89	29.79375267	51	43.00000000	1.4 spk/s	good	3250
90	43.48318481	41	33.00000000	4.5 spk/s	good	10304
91	35.90688705	0	3.00000000	0.5 spk/s	noise	1145
92	60.75574493	20	18.00000000	21.5 spk/s	noise	49360
93	34.90968323	41	33.00000000	0.3 spk/s	mua	749
94	52.30222321	30	2.00000000	1.3 spk/s	good	2980
95	23.73916435	12	27.00000000	0.2 spk/s	noise	562
96	23.53630829	16	29.00000000	4.9 spk/s	noise	11158
97	24.27762222	28	1.00000000	0.9 spk/s	noise	1985
98	21.82318306	33	50.00000000	1.5 spk/s	good	3533
99	30.08898544	48	37.00000000	8.9 spk/s	mua	20376
101	42.00190735	45	46.00000000	6.4 spk/s	mua	14595
102	30.33148193	51	43.00000000	4.7 spk/s	mua	10734
103	17.62558174	30	2.00000000	1.0 spk/s	noise	2189
105	24.55755997	6	24.00000000	0.9 spk/s	noise	1973
107	22.65903473	60	53.00000000	0.8 spk/s	good	1760
108	15.19220257	57	40.00000000	5.2 spk/s	mua	11980
109	25.02378464	20	18.00000000	2.8 spk/s	noise	6373
113	23.43258667	33	50.00000000	6.1 spk/s	good	14130
114	46.81667328	53	42.00000000	11.0 spk/s	good	25258
115	24.82976913	19	19.00000000	2.5 spk/s	good	5749
116	21.34764099	34	64.00000000	0.9 spk/s	noise	2031
117	20.10690308	28	1.00000000	1.6 spk/s	noise	3666
118	37.29328537	20	18.00000000	1.9 spk/s	good	4388
119	26.37831879	24	6.00000000	0.2 spk/s	noise	559
120	19.12943459	28	1.00000000	0.4 spk/s	noise	821
122	43.79421616	0	3.00000000	0.0 spk/s	noise	80
123	22.08436966	32	63.00000000	1.8 spk/s	noise	4101
124	53.67761993	30	2.00000000	3.0 spk/s	good	6827
125	25.22202682	35	49.00000000	0.5 spk/s	good	1122
126	21.34764099	34	64.00000000	0.4 spk/s	noise	822
127	19.72956848	6	24.00000000	0.3 spk/s	noise	601
129	85.29949951	28	1.00000000	2.8 spk/s	mua	6322
130	18.41366959	56	56.00000000	0.9 spk/s	noise	2182
132	37.86400223	14	28.00000000	8.0 spk/s	good	18395
133	24.94749641	28	1.00000000	6.9 spk/s	noise	15954
135	19.37439537	34	64.00000000	0.9 spk/s	noise	1976
136	104.65750885	28	1.00000000	0.8 spk/s	good	1733
137	40.58707428	47	45.00000000	4.4 spk/s	good	10056
140	99.85919189	28	1.00000000	1.9 spk/s	good	4253
141	26.06918526	30	2.00000000	1.5 spk/s	noise	3553
142	22.63228607	19	19.00000000	2.2 spk/s	good	4966
143	19.12942886	28	1.00000000	2.1 spk/s	noise	4908
146	79.32510376	30	2.00000000	0.8 spk/s	good	1812
148	35.45326614	5	4.00000000	16.8 spk/s	noise	38674
149	41.24728394	45	46.00000000	1.4 spk/s	mua	3325
150	34.21563721	47	45.00000000	2.2 spk/s	mua	5127
152	25.20214462	0	3.00000000	11.3 spk/s	noise	25881
153	19.94020081	34	64.00000000	1.7 spk/s	noise	3861
154	19.55068970	15	21.00000000	0.9 spk/s	mua	2126
157	49.08114624	0	3.00000000	3.2 spk/s	mua	7379
159	36.93474197	10	26.00000000	1.3 spk/s	good	2973
160	40.40597153	10	26.00000000	1.4 spk/s	good	3277
161	25.02378845	20	18.00000000	0.5 spk/s	noise	1055
162	23.51526642	35	49.00000000	2.2 spk/s	mua	5094
163	23.96755981	52	39.00000000	5.2 spk/s	good	11877
164	28.73968697	48	37.00000000	1.2 spk/s	good	2783
165	26.98759651	50	38.00000000	4.9 spk/s	good	11299
166	19.14590073	4	13.00000000	4.8 spk/s	noise	11120
169	26.59606171	33	50.00000000	5.1 spk/s	good	11709
170	26.88481331	16	29.00000000	1.1 spk/s	mua	2554
171	18.26056862	13	22.00000000	0.4 spk/s	noise	825
172	19.72957230	6	24.00000000	1.3 spk/s	noise	2920
173	23.62190819	0	3.00000000	3.5 spk/s	noise	8026
174	24.92453384	16	29.00000000	10.5 spk/s	noise	24047
175	136.80120850	28	1.00000000	7.2 spk/s	good	16549
176	83.80052185	28	1.00000000	1.8 spk/s	good	4086
177	24.61149788	28	1.00000000	2.6 spk/s	noise	5894
178	29.08685875	46	36.00000000	4.5 spk/s	good	10297
181	21.76688004	60	53.00000000	3.0 spk/s	mua	6788
182	21.16786575	58	52.00000000	2.6 spk/s	mua	6083
183	37.87225342	55	41.00000000	10.4 spk/s	mua	23850
184	83.09280396	28	1.00000000	2.6 spk/s	mua	5973
185	17.63965034	28	1.00000000	0.1 spk/s	noise	226
186	23.73916817	12	27.00000000	1.0 spk/s	noise	2235
189	27.19319534	15	21.00000000	0.5 spk/s	mua	1155
190	33.58735275	21	31.00000000	6.1 spk/s	good	14032
191	41.45058441	0	3.00000000	1.3 spk/s	mua	2896
193	36.69357681	0	3.00000000	0.4 spk/s	mua	1013
196	93.82669067	28	1.00000000	3.3 spk/s	mua	7599
197	110.66514587	28	1.00000000	2.8 spk/s	good	6452
198	43.87004471	8	25.00000000	29.9 spk/s	good	68643
199	46.10072708	23	32.00000000	30.0 spk/s	good	69035
200	44.28634644	41	33.00000000	16.5 spk/s	good	37828
201	47.77013397	23	32.00000000	21.1 spk/s	good	48572
202	46.25392914	42	47.00000000	16.5 spk/s	good	37817
203	25.74155045	21	31.00000000	9.9 spk/s	good	22758
474	26.66095352	11	23.00000000	11.8 spk/s	good	27092
475	45.18345642	5	4.00000000	11.7 spk/s	good	26990
476	32.13843155	27	9.00000000	8.5 spk/s	good	19452
477	43.08992767	20	18.00000000	5.5 spk/s	good	12657
478	34.58274460	5	4.00000000	8.3 spk/s	good	18996
480	27.97861862	53	42.00000000	1.8 spk/s	good	4089
481	23.01552963	13	22.00000000	5.4 spk/s	good	12475
482	80.63887024	28	1.00000000	2.7 spk/s	good	6287
483	52.23333359	30	2.00000000	2.3 spk/s	good	5295
484	64.51274109	30	2.00000000	1.4 spk/s	good	3222
485	25.43334579	58	52.00000000	1.1 spk/s	mua	2434
486	44.04499817	0	3.00000000	0.4 spk/s	good	1029
581	23.38970184	15	21.00000000	0.5 spk/s	good	1054
