id	amplitude	channel	depth	firing_rate	group	n_spikes
322	44.88117981	17	20.00000000	24.0 spk/s	good	53451
323	40.00321960	4	13.00000000	12.3 spk/s	good	27464
414	68.07306671	13	22.00000000	16.2 spk/s	good	36029
416	71.17231750	6	24.00000000	13.8 spk/s	good	30657
492	82.82572174	13	22.00000000	21.7 spk/s	mua	48309
498	46.49675751	14	28.00000000	16.9 spk/s	good	37635
499	38.64707184	19	19.00000000	10.0 spk/s	good	22302
563	62.35211945	6	24.00000000	9.2 spk/s	good	20491
564	25.16897583	50	38.00000000	9.5 spk/s	noise	21190
565	41.93550873	41	33.00000000	6.7 spk/s	noise	15002
706	52.66495514	17	20.00000000	7.2 spk/s	good	16049
707	40.26324844	7	8.00000000	9.1 spk/s	good	20347
709	43.61263657	41	33.00000000	10.5 spk/s	mua	23398
710	60.11708069	13	22.00000000	9.3 spk/s	good	20679
730	76.84761047	8	25.00000000	3.2 spk/s	good	7205
877	63.74514389	10	26.00000000	7.9 spk/s	good	17672
878	50.06753922	44	35.00000000	4.0 spk/s	noise	8894
955	15.40930176	40	48.00000000	5.2 spk/s	mua	11676
959	20.34481239	51	43.00000000	2.0 spk/s	good	4443
1180	34.31941986	16	29.00000000	11.8 spk/s	good	26205
1181	24.88805771	57	40.00000000	5.6 spk/s	mua	12388
1183	21.25560188	49	44.00000000	3.6 spk/s	good	8074
1309	21.84613991	26	7.00000000	4.7 spk/s	mua	10466
1594	47.86545181	16	29.00000000	16.0 spk/s	good	35637
1595	25.20811844	55	41.00000000	0.7 spk/s	mua	1664
1597	25.45190048	57	40.00000000	1.4 spk/s	mua	3031
1598	51.25530243	6	24.00000000	0.9 spk/s	mua	2017
1599	24.65610504	50	38.00000000	0.2 spk/s	mua	431
