id	amplitude	channel	depth	firing_rate	group	n_spikes
159	17.90826797	34	64.00000000	0.5 spk/s	noise	1154
160	16.66561890	23	32.00000000	0.2 spk/s	noise	494
161	23.55308151	15	21.00000000	1.1 spk/s	noise	2754
162	12.05679035	9	11.00000000	0.8 spk/s	mua	1904
163	16.91083908	8	25.00000000	0.2 spk/s	noise	420
164	14.35745430	63	51.00000000	6.8 spk/s	noise	16341
165	22.40976715	63	51.00000000	0.7 spk/s	good	1630
166	18.15515518	15	21.00000000	2.8 spk/s	noise	6737
167	20.18442917	29	16.00000000	6.6 spk/s	good	16027
168	18.78788185	58	52.00000000	1.0 spk/s	mua	2502
169	22.08152199	43	34.00000000	0.0 spk/s	noise	4
170	27.60699844	40	48.00000000	3.9 spk/s	mua	9338
172	17.71479797	4	13.00000000	8.5 spk/s	noise	20414
173	17.78230667	6	24.00000000	0.5 spk/s	noise	1272
175	34.67803955	23	32.00000000	0.5 spk/s	noise	1301
176	22.82267570	8	25.00000000	1.2 spk/s	mua	2845
177	18.16127205	4	13.00000000	10.9 spk/s	noise	26297
180	15.62721539	20	18.00000000	1.4 spk/s	good	3304
181	15.92097092	59	61.00000000	0.5 spk/s	noise	1203
182	19.25176620	20	18.00000000	2.1 spk/s	noise	4970
183	14.63731480	19	19.00000000	1.5 spk/s	mua	3660
184	17.13936043	20	18.00000000	0.3 spk/s	mua	732
185	24.53058434	10	26.00000000	0.6 spk/s	mua	1482
186	14.02869415	2	12.00000000	0.7 spk/s	mua	1740
187	14.80689716	38	58.00000000	0.9 spk/s	mua	2248
188	22.92048645	40	48.00000000	5.2 spk/s	good	12626
190	20.62948227	8	25.00000000	1.3 spk/s	noise	3164
379	34.16397476	18	30.00000000	16.7 spk/s	good	40234
380	35.97203827	6	24.00000000	22.1 spk/s	good	53438
381	37.03138351	21	31.00000000	14.0 spk/s	good	33691
382	35.91487885	23	32.00000000	12.1 spk/s	good	29107
383	42.28039932	18	30.00000000	11.2 spk/s	good	27047
541	31.54311371	11	23.00000000	8.0 spk/s	good	19227
542	19.93516541	15	21.00000000	0.4 spk/s	mua	908
543	36.07884979	49	44.00000000	0.5 spk/s	mua	1251
544	27.04989624	10	26.00000000	6.5 spk/s	good	15652
546	35.55182648	43	34.00000000	7.0 spk/s	good	16921
547	31.12126541	8	25.00000000	5.2 spk/s	good	12674
548	19.23997879	13	22.00000000	4.4 spk/s	noise	10528
549	31.32462311	46	36.00000000	2.9 spk/s	good	6888
550	26.12289429	12	27.00000000	1.5 spk/s	mua	3632
551	23.79731750	60	53.00000000	1.3 spk/s	mua	3116
552	24.76556969	10	26.00000000	1.2 spk/s	mua	2934
553	23.45350075	40	48.00000000	0.7 spk/s	mua	1606
554	14.38965893	25	10.00000000	0.2 spk/s	mua	525
