id	amplitude	channel	depth	firing_rate	group	n_spikes
0	28.63406563	49	44.00000000	3.1 spk/s	mua	7222
1	18.51251221	29	16.00000000	7.5 spk/s	mua	17178
2	19.34207916	17	20.00000000	2.4 spk/s	mua	5512
4	28.09136009	14	28.00000000	6.7 spk/s	mua	15290
5	19.58611107	10	26.00000000	1.0 spk/s	noise	2198
6	24.21900368	29	16.00000000	1.9 spk/s	good	4352
7	34.70828247	41	33.00000000	0.3 spk/s	mua	669
9	20.22080421	19	19.00000000	2.0 spk/s	mua	4646
10	52.90579224	48	37.00000000	0.3 spk/s	mua	661
14	38.43418884	52	39.00000000	6.2 spk/s	mua	14349
16	24.42228508	29	16.00000000	3.3 spk/s	good	7556
17	21.40320587	4	13.00000000	15.9 spk/s	noise	36524
18	28.24200630	51	43.00000000	1.0 spk/s	good	2284
19	22.84078026	17	20.00000000	6.1 spk/s	good	13925
21	20.17298126	38	58.00000000	0.7 spk/s	mua	1507
23	18.96870804	44	35.00000000	0.6 spk/s	mua	1490
24	20.65798378	58	52.00000000	2.9 spk/s	mua	6593
25	18.81280136	31	15.00000000	1.4 spk/s	mua	3117
27	32.36273956	41	33.00000000	2.4 spk/s	mua	5560
30	29.40912437	60	53.00000000	2.4 spk/s	mua	5478
31	26.26685715	10	26.00000000	1.3 spk/s	good	2936
32	42.79811859	23	32.00000000	1.8 spk/s	noise	4167
33	19.81660080	6	24.00000000	7.6 spk/s	noise	17424
35	22.43299103	61	60.00000000	0.3 spk/s	mua	740
36	49.13225555	48	37.00000000	4.8 spk/s	good	11021
39	22.32449532	62	62.00000000	0.9 spk/s	good	2067
43	58.61429214	50	38.00000000	8.0 spk/s	good	18376
45	20.88850403	17	20.00000000	3.5 spk/s	good	7995
49	20.22615814	19	19.00000000	2.9 spk/s	noise	6557
50	21.38800812	6	24.00000000	1.4 spk/s	noise	3119
51	25.33948517	51	43.00000000	1.7 spk/s	mua	3811
52	35.47219849	21	31.00000000	11.2 spk/s	mua	25796
53	20.35926819	15	21.00000000	0.4 spk/s	mua	976
54	15.34018517	40	48.00000000	0.3 spk/s	mua	629
56	20.17800903	6	24.00000000	1.1 spk/s	noise	2440
58	55.89863586	50	38.00000000	4.2 spk/s	good	9599
61	21.99683762	39	54.00000000	0.5 spk/s	mua	1147
62	30.99977684	50	38.00000000	0.1 spk/s	noise	143
63	31.11307526	45	46.00000000	3.5 spk/s	mua	8057
64	18.14987373	23	32.00000000	3.8 spk/s	noise	8713
65	37.91240692	23	32.00000000	6.2 spk/s	good	14341
66	34.02653503	41	33.00000000	1.3 spk/s	good	3008
67	16.99399567	4	13.00000000	13.2 spk/s	noise	30337
70	23.91649246	53	42.00000000	2.1 spk/s	good	4728
71	23.30864334	16	29.00000000	1.5 spk/s	noise	3420
73	40.34201813	10	26.00000000	1.0 spk/s	mua	2388
74	35.78676605	59	61.00000000	4.7 spk/s	good	10694
75	34.35895920	21	31.00000000	0.7 spk/s	mua	1638
77	19.79353333	10	26.00000000	0.8 spk/s	noise	1782
78	20.08847618	61	60.00000000	3.3 spk/s	mua	7547
79	20.72080994	56	56.00000000	0.5 spk/s	mua	1083
80	25.27777863	40	48.00000000	1.5 spk/s	mua	3428
81	24.50248337	36	57.00000000	1.5 spk/s	mua	3406
82	40.43964386	46	36.00000000	2.9 spk/s	mua	6592
83	19.03262329	21	31.00000000	0.4 spk/s	noise	961
84	19.33448029	6	24.00000000	9.7 spk/s	noise	22321
86	21.95928574	19	19.00000000	3.6 spk/s	noise	8339
87	30.66994286	57	40.00000000	2.0 spk/s	good	4610
88	31.01520729	51	43.00000000	0.8 spk/s	good	1850
90	30.43178558	43	34.00000000	6.0 spk/s	mua	13773
91	35.22435760	44	35.00000000	7.7 spk/s	good	17622
93	20.82945442	17	20.00000000	0.1 spk/s	noise	342
97	17.96055603	20	18.00000000	1.7 spk/s	noise	4002
99	17.16686249	10	26.00000000	1.6 spk/s	noise	3587
100	31.55400085	47	45.00000000	4.4 spk/s	good	10104
102	37.75691223	47	45.00000000	9.5 spk/s	mua	21861
104	25.93223763	12	27.00000000	0.6 spk/s	good	1376
105	19.87478447	35	49.00000000	0.8 spk/s	mua	1827
106	17.46118164	20	18.00000000	0.8 spk/s	noise	1845
107	18.85809517	6	24.00000000	1.6 spk/s	noise	3658
108	20.85011482	31	15.00000000	1.8 spk/s	good	4115
109	12.69726467	54	59.00000000	1.9 spk/s	mua	4452
110	21.02658844	10	26.00000000	0.6 spk/s	noise	1445
115	21.95928574	19	19.00000000	1.1 spk/s	noise	2448
116	24.47748566	33	50.00000000	1.3 spk/s	good	2997
118	15.47558975	4	13.00000000	0.9 spk/s	mua	2057
119	20.06117821	61	60.00000000	1.7 spk/s	mua	4018
120	18.88728333	10	26.00000000	1.7 spk/s	noise	3848
123	18.58332062	15	21.00000000	1.1 spk/s	noise	2478
124	21.16026115	59	61.00000000	2.4 spk/s	mua	5507
126	33.68691254	21	31.00000000	1.4 spk/s	mua	3185
127	23.62809372	36	57.00000000	0.4 spk/s	mua	998
128	25.81335831	62	62.00000000	3.8 spk/s	mua	8637
130	24.02920914	34	64.00000000	5.5 spk/s	mua	12569
131	44.25772858	16	29.00000000	7.5 spk/s	good	17272
132	20.59251404	40	48.00000000	6.2 spk/s	mua	14142
133	21.23917389	56	56.00000000	0.1 spk/s	mua	299
134	23.72872925	15	21.00000000	3.3 spk/s	noise	7682
135	8.31140804	10	26.00000000	0.0 spk/s	noise	16
136	43.87374115	45	46.00000000	2.8 spk/s	mua	6526
137	22.30665970	60	53.00000000	1.6 spk/s	mua	3768
139	18.16440773	4	13.00000000	4.0 spk/s	noise	9241
140	15.56949520	1	14.00000000	1.9 spk/s	mua	4386
141	54.07054520	48	37.00000000	13.0 spk/s	good	29811
142	20.82945633	17	20.00000000	0.4 spk/s	noise	939
