id	amplitude	channel	depth	firing_rate	group	n_spikes
0	25.64916801	51	43.00000000	6.0 spk/s	mua	19694
2	31.08115768	11	23.00000000	0.4 spk/s	good	1310
3	22.80764771	15	21.00000000	0.4 spk/s	noise	1313
5	34.20843124	10	26.00000000	1.3 spk/s	mua	4345
6	23.03517723	31	15.00000000	0.7 spk/s	good	2411
7	23.01202393	27	9.00000000	6.3 spk/s	good	20366
8	22.55541992	4	13.00000000	1.7 spk/s	good	5519
10	43.20849991	14	28.00000000	6.9 spk/s	good	22355
12	39.06917953	46	36.00000000	2.5 spk/s	good	8186
13	37.89006805	26	7.00000000	19.5 spk/s	good	63522
15	32.86658096	5	4.00000000	9.1 spk/s	noise	29786
16	22.63354683	19	19.00000000	0.3 spk/s	noise	1066
17	24.47257233	10	26.00000000	1.5 spk/s	noise	4956
18	34.39949036	52	39.00000000	0.9 spk/s	good	2796
19	33.64994431	20	18.00000000	6.0 spk/s	noise	19516
20	25.81940079	13	22.00000000	0.5 spk/s	noise	1785
21	16.06934929	63	51.00000000	0.4 spk/s	mua	1287
22	22.13391495	2	12.00000000	4.1 spk/s	good	13422
23	26.74293900	39	54.00000000	1.5 spk/s	good	4832
24	33.39731598	52	39.00000000	3.5 spk/s	mua	11537
25	36.63719940	52	39.00000000	8.6 spk/s	mua	28094
26	42.49191666	21	31.00000000	1.5 spk/s	mua	4933
27	33.66138458	30	2.00000000	1.6 spk/s	noise	5119
29	41.69342041	10	26.00000000	3.9 spk/s	mua	12747
30	20.18784332	9	11.00000000	5.3 spk/s	mua	17362
32	32.46858978	40	48.00000000	4.9 spk/s	good	15856
33	32.20392609	43	34.00000000	2.6 spk/s	good	8487
34	33.13510895	44	35.00000000	1.9 spk/s	good	6289
35	51.02618790	57	40.00000000	4.0 spk/s	mua	12891
38	27.17276382	41	33.00000000	0.9 spk/s	mua	3020
39	29.30867386	35	49.00000000	5.7 spk/s	good	18504
40	27.79326630	8	25.00000000	3.5 spk/s	noise	11346
41	30.04995346	20	18.00000000	3.2 spk/s	noise	10273
42	22.13697052	11	23.00000000	2.8 spk/s	noise	9053
43	25.80220032	43	34.00000000	9.4 spk/s	good	30584
44	21.58139801	9	11.00000000	3.1 spk/s	good	10145
45	29.27438736	51	43.00000000	9.4 spk/s	mua	30707
46	33.03674316	48	37.00000000	2.1 spk/s	mua	6711
48	23.51099396	1	14.00000000	0.9 spk/s	good	2948
49	44.71506119	51	43.00000000	2.5 spk/s	mua	8295
50	19.47081375	36	57.00000000	0.4 spk/s	good	1179
51	21.95314407	29	16.00000000	3.1 spk/s	good	10126
52	27.64640808	40	48.00000000	1.5 spk/s	mua	4952
53	14.43010712	41	33.00000000	1.1 spk/s	noise	3518
55	34.22738647	12	27.00000000	3.0 spk/s	good	9745
56	32.61574936	0	3.00000000	7.9 spk/s	good	25870
57	28.02195930	0	3.00000000	6.5 spk/s	good	21143
58	30.67203712	44	35.00000000	0.0 spk/s	noise	40
59	31.25406456	15	21.00000000	0.8 spk/s	noise	2632
60	24.64402771	19	19.00000000	3.6 spk/s	good	11630
61	29.58437729	29	16.00000000	7.4 spk/s	good	24214
62	22.35704422	15	21.00000000	0.4 spk/s	noise	1334
63	29.09139633	8	25.00000000	3.0 spk/s	noise	9856
66	37.24488831	48	37.00000000	0.5 spk/s	good	1542
67	21.05143547	60	53.00000000	5.1 spk/s	mua	16630
68	20.63035583	1	14.00000000	0.3 spk/s	mua	1052
69	28.92742920	51	43.00000000	3.9 spk/s	noise	12832
70	23.88926125	13	22.00000000	2.7 spk/s	noise	8718
72	40.55261230	23	32.00000000	10.6 spk/s	good	34592
73	25.61881638	36	57.00000000	3.2 spk/s	mua	10311
75	25.53517914	60	53.00000000	0.1 spk/s	mua	472
