id	amplitude	channel	depth	firing_rate	group	n_spikes
1	10.32493973	12	27.00000000	0.7 spk/s	mua	2190
2	21.29759026	50	38.00000000	3.2 spk/s	good	9520
3	19.16676903	54	59.00000000	3.3 spk/s	mua	9739
5	22.95619011	52	39.00000000	2.1 spk/s	good	6331
6	16.54285049	21	31.00000000	0.1 spk/s	mua	308
7	15.22400379	49	44.00000000	1.5 spk/s	noise	4570
8	17.48180580	23	32.00000000	2.2 spk/s	mua	6617
9	15.85233879	39	54.00000000	1.0 spk/s	noise	2853
11	36.65001678	59	61.00000000	7.2 spk/s	good	21445
12	17.84352875	7	8.00000000	12.1 spk/s	noise	36286
13	13.79331112	10	26.00000000	0.6 spk/s	good	1744
14	23.06171036	16	29.00000000	0.2 spk/s	noise	602
15	23.66550255	44	35.00000000	1.9 spk/s	good	5640
16	8.55420876	29	16.00000000	0.1 spk/s	noise	412
18	25.27820015	37	55.00000000	1.4 spk/s	mua	4106
19	24.24404907	48	37.00000000	2.1 spk/s	mua	6227
20	28.26046371	55	41.00000000	5.4 spk/s	good	16025
22	22.99137878	62	62.00000000	0.4 spk/s	mua	1172
24	6.68832827	23	32.00000000	9.4 spk/s	noise	28219
25	10.07633495	20	18.00000000	0.2 spk/s	mua	552
26	18.90104103	28	1.00000000	3.8 spk/s	mua	11439
27	17.91615677	12	27.00000000	0.2 spk/s	noise	613
28	22.36616325	51	43.00000000	1.5 spk/s	good	4494
29	20.72463799	34	64.00000000	0.1 spk/s	noise	382
30	22.34594727	49	44.00000000	1.5 spk/s	good	4607
31	26.91483879	52	39.00000000	3.2 spk/s	good	9476
32	22.85114098	50	38.00000000	1.0 spk/s	good	3122
33	29.67281914	32	63.00000000	0.3 spk/s	mua	829
35	11.26034927	19	19.00000000	0.9 spk/s	good	2782
37	24.24174500	28	1.00000000	3.0 spk/s	mua	9065
39	18.57031059	51	43.00000000	2.9 spk/s	good	8737
40	16.92562103	33	50.00000000	4.1 spk/s	mua	12217
42	4.50631094	23	32.00000000	17.8 spk/s	noise	53314
43	26.54061127	50	38.00000000	3.1 spk/s	good	9166
44	20.90688705	35	49.00000000	9.7 spk/s	noise	28940
45	11.96390915	24	6.00000000	1.8 spk/s	mua	5504
46	23.93593025	48	37.00000000	1.2 spk/s	noise	3676
47	17.61246109	16	29.00000000	0.6 spk/s	mua	1860
48	11.77814579	39	54.00000000	2.3 spk/s	noise	6830
51	18.36208916	56	56.00000000	3.5 spk/s	mua	10434
52	16.99155045	28	1.00000000	0.3 spk/s	mua	803
54	22.76758957	23	32.00000000	0.2 spk/s	mua	625
55	20.44832993	4	13.00000000	0.1 spk/s	noise	407
57	22.98322678	28	1.00000000	3.6 spk/s	good	10770
58	23.95013618	47	45.00000000	1.4 spk/s	good	4162
59	18.82715988	59	61.00000000	0.5 spk/s	noise	1552
60	16.20161819	16	29.00000000	0.2 spk/s	mua	591
63	25.77632713	28	1.00000000	1.4 spk/s	mua	4050
64	11.11303043	20	18.00000000	0.7 spk/s	mua	2225
65	19.34945297	63	51.00000000	5.5 spk/s	mua	16412
66	21.38197517	47	45.00000000	1.2 spk/s	mua	3531
68	12.66515064	5	4.00000000	0.9 spk/s	mua	2684
69	22.01905060	44	35.00000000	0.3 spk/s	mua	864
70	30.94761276	28	1.00000000	5.1 spk/s	mua	15236
71	9.67609978	15	21.00000000	6.8 spk/s	mua	20169
72	19.33679581	54	59.00000000	0.3 spk/s	noise	968
75	20.36060333	21	31.00000000	0.8 spk/s	noise	2513
76	27.19355774	50	38.00000000	6.6 spk/s	good	19609
77	16.28207588	16	29.00000000	1.6 spk/s	mua	4703
78	23.50386620	38	58.00000000	0.2 spk/s	good	589
80	33.10072708	32	63.00000000	6.0 spk/s	good	17877
81	21.63167191	36	57.00000000	6.2 spk/s	noise	18425
83	6.25303555	23	32.00000000	20.7 spk/s	noise	61987
84	9.49209023	7	8.00000000	16.2 spk/s	noise	48476
85	9.97624302	20	18.00000000	1.5 spk/s	mua	4584
86	16.80824280	20	18.00000000	6.4 spk/s	noise	19202
88	13.68253994	18	30.00000000	1.2 spk/s	mua	3557
90	14.33536148	23	32.00000000	0.2 spk/s	good	469
92	25.38306618	44	35.00000000	1.4 spk/s	mua	4087
93	8.32451820	18	30.00000000	0.7 spk/s	noise	2123
94	13.12989616	5	4.00000000	2.6 spk/s	noise	7660
96	21.78032684	39	54.00000000	0.4 spk/s	noise	1127
97	25.26255035	48	37.00000000	2.9 spk/s	mua	8748
98	26.69638824	53	42.00000000	3.3 spk/s	good	9766
99	35.87512589	59	61.00000000	0.9 spk/s	good	2667
100	16.69714546	23	32.00000000	6.0 spk/s	noise	17882
101	18.21159935	43	34.00000000	5.2 spk/s	mua	15611
102	19.61389160	36	57.00000000	3.9 spk/s	noise	11796
103	28.57562828	34	64.00000000	0.1 spk/s	noise	373
104	25.08644485	20	18.00000000	3.5 spk/s	noise	10565
105	19.96539497	33	50.00000000	0.5 spk/s	mua	1584
106	17.25401306	37	55.00000000	1.8 spk/s	noise	5398
107	11.07112122	5	4.00000000	0.9 spk/s	noise	2783
110	24.44270706	58	52.00000000	2.4 spk/s	noise	7266
111	9.91175747	16	29.00000000	0.5 spk/s	noise	1637
112	10.68681335	56	56.00000000	14.7 spk/s	noise	44038
113	19.05685425	61	60.00000000	0.2 spk/s	noise	481
115	16.04341698	28	1.00000000	2.8 spk/s	mua	8354
116	14.23170853	38	58.00000000	1.0 spk/s	noise	3033
117	13.64532280	28	1.00000000	5.7 spk/s	noise	16989
118	11.32484531	22	17.00000000	0.9 spk/s	mua	2752
119	32.50111389	58	52.00000000	5.7 spk/s	good	17081
120	17.71280289	23	32.00000000	3.9 spk/s	noise	11779
121	11.13660336	8	25.00000000	1.5 spk/s	good	4617
122	15.23552799	63	51.00000000	2.0 spk/s	mua	6000
123	15.18676567	14	28.00000000	0.1 spk/s	good	371
125	18.17062187	32	63.00000000	1.3 spk/s	noise	3828
126	26.25931549	41	33.00000000	2.0 spk/s	good	5975
127	20.94792557	38	58.00000000	0.6 spk/s	mua	1860
129	16.14005661	28	1.00000000	7.3 spk/s	noise	21933
131	23.59737778	56	56.00000000	2.0 spk/s	noise	5943
133	17.29808426	20	18.00000000	8.0 spk/s	noise	23884
134	7.52083158	23	32.00000000	0.0 spk/s	noise	3
136	11.14208412	19	19.00000000	1.9 spk/s	mua	5812
137	22.15227127	48	37.00000000	0.5 spk/s	mua	1546
138	11.18765163	19	19.00000000	1.7 spk/s	mua	5188
140	26.99527740	61	60.00000000	2.0 spk/s	mua	6017
141	23.76916122	58	52.00000000	2.5 spk/s	noise	7509
143	21.01398849	28	1.00000000	1.2 spk/s	mua	3557
144	21.51833344	61	60.00000000	2.2 spk/s	noise	6513
145	19.91265106	52	39.00000000	0.3 spk/s	mua	936
146	19.36878586	18	30.00000000	1.0 spk/s	mua	3115
147	20.44742203	35	49.00000000	8.7 spk/s	noise	25905
148	24.08333015	58	52.00000000	1.1 spk/s	noise	3393
149	16.08606339	8	25.00000000	0.4 spk/s	good	1297
150	14.51861954	26	7.00000000	2.3 spk/s	mua	6844
151	30.21956635	28	1.00000000	4.1 spk/s	mua	12353
152	23.66573715	53	42.00000000	1.6 spk/s	mua	4698
153	13.68318176	63	51.00000000	2.8 spk/s	noise	8474
154	21.51832962	61	60.00000000	0.9 spk/s	noise	2719
