id	amplitude	channel	depth	firing_rate	group	n_spikes
0	62.18146133	11	23.00000000	0.4 spk/s	noise	850
1	17.60741425	18	30.00000000	4.1 spk/s	good	8957
2	14.55710888	25	10.00000000	11.0 spk/s	noise	23943
3	20.13142395	34	64.00000000	0.3 spk/s	mua	617
4	57.48319626	4	13.00000000	0.4 spk/s	noise	823
5	42.06275558	24	6.00000000	1.7 spk/s	mua	3750
7	14.16498756	30	2.00000000	14.9 spk/s	noise	32414
8	27.64226151	18	30.00000000	4.8 spk/s	noise	10385
9	16.56083488	18	30.00000000	39.5 spk/s	noise	86193
10	15.83506584	29	16.00000000	17.8 spk/s	noise	38913
11	47.42860413	0	3.00000000	0.8 spk/s	good	1650
12	14.44661331	30	2.00000000	1.2 spk/s	noise	2531
13	53.20625305	20	18.00000000	0.3 spk/s	noise	644
14	40.38274002	12	27.00000000	3.5 spk/s	noise	7659
16	62.20552444	23	32.00000000	1.9 spk/s	noise	4172
17	39.68887329	55	41.00000000	4.5 spk/s	good	9736
18	33.70883560	7	8.00000000	11.7 spk/s	good	25561
19	20.79589844	23	32.00000000	5.0 spk/s	good	10964
20	11.28154564	60	53.00000000	2.2 spk/s	noise	4734
21	41.53853989	62	62.00000000	0.4 spk/s	noise	928
23	14.73404408	23	32.00000000	14.8 spk/s	noise	32219
24	72.23972321	7	8.00000000	12.9 spk/s	noise	28195
27	24.21920204	42	47.00000000	1.9 spk/s	good	4199
28	32.26663208	5	4.00000000	8.3 spk/s	good	18064
29	22.21894264	43	34.00000000	0.6 spk/s	mua	1390
30	18.67954636	56	56.00000000	3.2 spk/s	noise	6986
31	10.43241024	21	31.00000000	0.0 spk/s	noise	54
33	29.46948624	42	47.00000000	4.4 spk/s	mua	9568
35	15.23193550	30	2.00000000	0.0 spk/s	noise	104
36	40.98307800	23	32.00000000	5.4 spk/s	noise	11877
38	30.53888702	57	40.00000000	5.2 spk/s	good	11403
39	24.94148827	49	44.00000000	0.6 spk/s	noise	1333
40	37.77849197	29	16.00000000	3.2 spk/s	noise	7071
41	46.82656097	23	32.00000000	1.3 spk/s	noise	2841
43	13.05364799	4	13.00000000	14.6 spk/s	noise	31778
44	31.19106293	26	7.00000000	2.3 spk/s	mua	5002
45	26.28720856	51	43.00000000	8.1 spk/s	good	17676
46	15.19603539	7	8.00000000	0.7 spk/s	noise	1481
47	14.51229095	54	59.00000000	4.8 spk/s	good	10393
48	14.88188934	29	16.00000000	1.5 spk/s	noise	3286
49	23.04741478	27	9.00000000	0.1 spk/s	mua	154
51	31.27020645	11	23.00000000	1.5 spk/s	mua	3297
52	62.20551682	23	32.00000000	9.0 spk/s	noise	19557
53	15.13248634	30	2.00000000	0.7 spk/s	noise	1494
55	27.69745255	57	40.00000000	1.9 spk/s	good	4042
56	39.83271790	23	32.00000000	5.5 spk/s	noise	12028
57	24.32025528	45	46.00000000	1.7 spk/s	good	3655
58	34.99444962	26	7.00000000	2.5 spk/s	good	5411
59	15.22237015	0	3.00000000	12.7 spk/s	noise	27633
61	14.57111740	29	16.00000000	12.1 spk/s	noise	26333
62	41.77485657	12	27.00000000	0.3 spk/s	noise	680
63	23.04742241	27	9.00000000	0.1 spk/s	good	110
65	39.10131836	21	31.00000000	0.6 spk/s	noise	1275
66	19.60479355	27	9.00000000	2.3 spk/s	mua	4919
69	21.27790642	35	49.00000000	4.9 spk/s	noise	10780
70	38.01374435	48	37.00000000	11.9 spk/s	good	26000
71	16.20154953	18	30.00000000	4.7 spk/s	noise	10367
73	36.07929230	18	30.00000000	1.9 spk/s	noise	4090
74	27.54946518	2	12.00000000	1.8 spk/s	mua	4025
75	32.92098236	55	41.00000000	3.9 spk/s	good	8410
77	15.44199753	29	16.00000000	0.1 spk/s	noise	129
78	26.45680618	48	37.00000000	7.6 spk/s	good	16586
79	33.64495087	41	33.00000000	1.6 spk/s	mua	3436
81	23.62277603	27	9.00000000	0.7 spk/s	good	1485
82	43.09338760	26	7.00000000	10.2 spk/s	good	22341
87	19.04594421	27	9.00000000	2.7 spk/s	mua	5815
88	22.74059868	47	45.00000000	1.5 spk/s	mua	3349
89	33.11882782	4	13.00000000	9.0 spk/s	good	19667
90	17.24522781	32	63.00000000	2.0 spk/s	mua	4279
91	40.50077057	20	18.00000000	0.0 spk/s	noise	5
92	58.81262207	23	32.00000000	9.4 spk/s	noise	20553
93	53.20631409	20	18.00000000	1.0 spk/s	noise	2076
95	29.66984558	10	26.00000000	2.2 spk/s	good	4826
96	13.99845123	23	32.00000000	0.3 spk/s	noise	566
97	13.05364227	4	13.00000000	6.6 spk/s	noise	14331
98	15.94063377	29	16.00000000	15.4 spk/s	noise	33600
99	23.04741859	27	9.00000000	0.2 spk/s	good	351
101	41.05913544	7	8.00000000	9.4 spk/s	good	20430
102	20.33664894	37	55.00000000	1.6 spk/s	mua	3530
103	28.17435646	45	46.00000000	1.3 spk/s	good	2884
104	75.04495239	7	8.00000000	9.0 spk/s	noise	19685
105	36.07174301	30	2.00000000	2.3 spk/s	good	4979
107	27.89249992	53	42.00000000	7.9 spk/s	good	17214
108	30.32276344	1	14.00000000	7.0 spk/s	good	15191
109	18.37781143	60	53.00000000	2.8 spk/s	mua	6109
110	14.56779766	53	42.00000000	5.5 spk/s	good	11996
111	75.92800140	7	8.00000000	12.9 spk/s	noise	28213
112	14.73404312	23	32.00000000	3.3 spk/s	noise	7182
113	14.80108643	18	30.00000000	1.3 spk/s	noise	2790
117	11.27425575	40	48.00000000	0.2 spk/s	noise	491
118	39.28466034	0	3.00000000	9.3 spk/s	good	20256
119	26.49004173	51	43.00000000	6.7 spk/s	good	14684
120	16.15796089	20	18.00000000	20.1 spk/s	noise	43973
122	12.38908958	56	56.00000000	3.9 spk/s	mua	8502
123	31.76004219	26	7.00000000	1.3 spk/s	noise	2748
124	14.74205303	30	2.00000000	1.4 spk/s	noise	3122
125	15.79474068	38	58.00000000	5.2 spk/s	noise	11342
126	12.46447659	37	55.00000000	2.3 spk/s	mua	5061
127	18.27614784	34	64.00000000	1.8 spk/s	mua	3888
130	18.41110039	25	10.00000000	45.8 spk/s	noise	99955
131	11.27425194	40	48.00000000	0.1 spk/s	noise	233
132	20.64363670	63	51.00000000	5.0 spk/s	mua	10893
133	69.86877441	20	18.00000000	0.8 spk/s	noise	1852
134	46.75353622	8	25.00000000	0.0 spk/s	noise	64
135	34.81378555	40	48.00000000	4.6 spk/s	good	10043
136	13.65202618	18	30.00000000	19.1 spk/s	noise	41706
138	11.97588348	51	43.00000000	5.2 spk/s	mua	11319
139	73.11325836	23	32.00000000	13.0 spk/s	noise	28316
140	46.75355148	8	25.00000000	0.2 spk/s	noise	429
142	30.27395248	57	40.00000000	3.3 spk/s	good	7146
146	41.83324432	18	30.00000000	2.9 spk/s	noise	6277
147	34.85869598	28	1.00000000	6.7 spk/s	good	14682
149	15.22236824	0	3.00000000	34.3 spk/s	noise	74868
151	41.77486038	12	27.00000000	1.0 spk/s	noise	2219
152	27.01345825	26	7.00000000	4.8 spk/s	good	10378
153	35.42323303	7	8.00000000	6.8 spk/s	noise	14899
155	42.70985794	5	4.00000000	7.3 spk/s	good	15987
156	40.87934875	20	18.00000000	2.1 spk/s	noise	4622
157	25.61632538	30	2.00000000	2.5 spk/s	mua	5555
158	16.85020447	32	63.00000000	0.2 spk/s	mua	537
159	28.40003967	55	41.00000000	1.1 spk/s	good	2500
160	14.04722691	18	30.00000000	7.0 spk/s	noise	15170
162	39.74445724	21	31.00000000	0.5 spk/s	noise	1054
163	23.37382126	58	52.00000000	1.8 spk/s	mua	3843
164	30.45250130	37	55.00000000	0.8 spk/s	good	1833
167	15.13248253	30	2.00000000	1.3 spk/s	noise	2781
168	22.72632027	47	45.00000000	1.6 spk/s	good	3471
170	15.22236347	0	3.00000000	0.8 spk/s	noise	1739
172	34.20788193	24	6.00000000	7.5 spk/s	good	16407
173	25.64084244	49	44.00000000	4.2 spk/s	good	9237
176	14.44660950	30	2.00000000	0.1 spk/s	noise	234
177	47.84317780	3	5.00000000	15.9 spk/s	good	34707
178	38.77109146	8	25.00000000	4.0 spk/s	noise	8752
180	27.53902245	11	23.00000000	1.6 spk/s	good	3555
181	25.75147629	26	7.00000000	1.8 spk/s	good	3837
183	11.27425003	40	48.00000000	1.0 spk/s	noise	2248
184	23.21241570	46	36.00000000	0.6 spk/s	noise	1397
185	19.93458748	37	55.00000000	1.1 spk/s	good	2479
186	38.36375809	18	30.00000000	2.5 spk/s	noise	5415
188	20.24931335	23	32.00000000	0.2 spk/s	noise	426
189	14.57112122	29	16.00000000	17.7 spk/s	noise	38708
190	39.74446487	21	31.00000000	1.7 spk/s	noise	3671
191	24.01214981	6	24.00000000	1.8 spk/s	good	3845
192	28.88893509	52	39.00000000	16.1 spk/s	good	35070
193	13.63115692	37	55.00000000	1.0 spk/s	mua	2083
194	19.02836990	59	61.00000000	0.5 spk/s	good	1055
195	19.54420853	62	62.00000000	0.3 spk/s	mua	581
196	19.81550598	54	59.00000000	0.4 spk/s	mua	956
198	23.26541901	48	37.00000000	3.3 spk/s	noise	7175
200	27.90150261	52	39.00000000	0.8 spk/s	noise	1745
202	44.52507782	16	29.00000000	0.3 spk/s	noise	571
260	26.24162674	18	30.00000000	24.7 spk/s	good	53995
261	32.96677780	52	39.00000000	12.6 spk/s	good	27534
262	23.65382004	12	27.00000000	15.8 spk/s	good	34513
263	31.83288956	0	3.00000000	8.7 spk/s	good	18918
264	26.67196274	4	13.00000000	6.6 spk/s	good	14405
305	26.61952209	0	3.00000000	12.9 spk/s	good	28220
306	23.33176041	11	23.00000000	4.0 spk/s	mua	8638
307	23.89543915	5	4.00000000	1.7 spk/s	good	3723
